200 2069
121 154 36.82
121 169 79.78
121 176 70.24
121 177 91.65
121 179 51.75
121 194 47.81
122 125 83.64
122 130 65.66
122 139 63.06
122 158 85.93
122 164 67.04
122 166 69.20
122 171 49.58
122 177 54.92
122 187 29.51
122 191 21.27
123 138 58.66
123 142 54.98
123 143 60.54
123 148 53.48
123 181 63.11
123 186 70.06
124 128 80.59
124 137 19.12
124 162 61.93
124 168 53.72
124 172 52.38
124 175 38.74
124 192 55.61
125 131 73.27
125 139 27.28
125 152 76.32
125 169 67.91
125 171 53.66
125 177 70.04
125 190 57.82
125 191 75.11
125 193 89.79
126 127 85.65
126 128 95.06
126 129 34.50
126 134 46.94
126 146 42.81
126 160 32.03
126 195 64.93
126 198 35.71
126 199 92.41
127 134 92.88
127 136 86.16
127 146 61.94
127 153 33.61
127 161 55.81
127 183 99.04
127 186 80.68
127 190 92.02
127 193 69.67
127 198 68.79
128 137 96.72
128 162 28.44
128 168 33.31
128 172 92.91
128 175 68.14
128 192 38.08
129 134 55.03
129 146 68.26
129 160 13.42
129 195 52.75
129 198 59.66
129 199 78.21
130 140 63.16
130 157 60.94
130 158 57.59
130 166 21.09
130 177 99.10
130 187 59.67
130 191 81.89
131 139 57.93
131 144 98.40
131 147 51.77
131 164 78.76
131 191 81.64
132 135 95.75
132 141 41.35
132 154 40.16
132 176 33.13
132 179 89.13
132 194 85.29
133 149 66.64
133 163 88.74
133 165 68.35
133 170 18.11
133 189 65.57
133 196 97.45
134 146 31.04
134 151 56.41
134 160 41.89
134 178 67.81
134 195 33.27
134 198 25.73
134 199 55.54
135 138 84.37
135 141 55.36
135 148 99.41
135 154 55.69
135 155 48.00
135 179 99.50
135 184 48.94
135 194 96.17
136 144 49.32
136 153 85.06
136 159 52.17
136 161 30.35
136 183 13.53
136 188 68.86
136 190 74.99
136 193 37.14
137 145 86.68
137 162 74.92
137 168 66.97
137 172 45.31
137 175 42.15
137 192 74.46
138 142 68.88
138 143 54.25
138 148 21.08
138 179 95.06
138 181 44.44
138 186 92.16
138 194 95.03
139 164 84.92
139 169 88.28
139 171 50.62
139 177 68.34
139 187 79.80
139 190 82.95
139 191 50.42
140 157 19.90
140 158 88.06
140 166 66.94
140 167 81.93
141 154 8.95
141 155 91.42
141 176 66.39
141 179 87.58
141 184 87.20
141 194 83.37
142 143 21.20
142 148 48.85
142 152 90.31
142 153 83.32
142 181 33.40
142 186 23.31
143 148 33.17
143 152 77.68
143 153 94.06
143 179 86.78
143 181 12.65
143 186 42.30
143 194 89.12
144 147 86.86
144 159 54.63
144 161 78.51
144 173 62.28
144 183 35.80
144 188 42.08
144 193 83.46
145 156 69.66
145 172 60.44
145 173 49.67
145 175 86.33
145 188 76.10
145 196 68.11
146 151 79.10
146 153 86.66
146 160 58.06
146 178 94.71
146 186 91.33
146 195 64.04
146 198 8.67
146 199 86.19
147 163 79.67
147 165 63.26
148 152 95.63
148 179 87.76
148 181 23.79
148 186 72.14
148 194 88.64
149 156 41.01
149 170 49.65
149 174 70.43
149 196 48.16
150 157 83.67
150 158 90.48
150 167 22.48
150 182 50.76
150 185 89.76
151 160 88.73
151 178 21.53
151 195 51.03
151 198 78.10
151 199 39.77
152 153 95.39
152 169 26.48
152 171 87.34
152 177 90.30
152 179 46.52
152 181 76.24
152 186 95.55
152 190 65.57
152 194 50.72
153 161 57.89
153 183 98.57
153 186 64.03
153 190 64.00
153 193 55.71
153 198 94.74
154 155 95.30
154 176 68.52
154 179 78.64
154 184 91.81
154 194 74.43
155 184 9.26
156 170 89.29
156 173 76.27
156 174 72.90
156 180 94.03
156 196 30.13
157 158 72.37
157 166 58.25
157 167 63.03
158 164 73.60
158 166 36.53
158 167 71.59
158 187 59.94
158 191 89.24
158 197 77.67
159 161 62.51
159 162 90.49
159 168 93.84
159 172 82.10
159 173 79.41
159 175 87.25
159 183 48.55
159 188 33.25
159 193 85.42
160 178 91.80
160 195 41.07
160 198 49.39
160 199 67.67
161 183 43.42
161 188 88.95
161 190 69.61
161 193 29.56
162 168 8.21
162 172 64.75
162 175 40.78
162 192 42.78
163 164 98.89
163 165 29.71
163 189 88.20
163 197 72.99
164 166 87.78
164 187 45.11
164 191 51.41
164 197 42.92
165 170 82.41
165 189 89.43
165 197 97.69
166 167 88.38
166 187 53.86
166 191 80.91
167 182 71.81
168 172 59.86
168 175 34.83
168 192 39.22
169 171 64.12
169 177 64.76
169 179 40.12
169 181 96.71
169 190 78.34
169 194 43.42
170 189 80.27
170 196 85.34
171 177 17.75
171 179 94.26
171 187 78.54
171 191 56.30
171 194 95.60
172 173 84.90
172 175 25.95
172 188 74.12
172 192 88.84
173 183 94.14
173 188 46.17
173 196 54.42
174 180 32.65
175 188 88.81
175 192 63.38
177 179 88.09
177 187 84.38
177 191 66.96
177 194 88.69
178 195 50.90
178 198 92.17
178 199 28.91
179 181 78.61
179 194 4.22
181 186 54.95
181 194 80.54
182 185 39.43
183 188 59.03
183 190 84.32
183 193 49.07
186 198 99.53
187 191 29.49
187 197 80.82
190 193 41.06
191 197 93.82
195 198 57.70
195 199 27.54
198 199 81.25
