400	12419
28 179 99.11
28 183 34.70
28 189 75.26
28 195 115.79
28 207 21.46
28 210 51.41
28 219 78.99
28 223 71.95
28 233 117.10
28 242 115.26
28 243 124.23
28 253 110.29
28 264 120.07
28 267 50.82
28 271 68.35
28 274 86.45
28 277 75.92
28 280 58.00
28 288 83.60
28 292 65.34
28 296 78.31
28 298 92.86
28 303 114.44
28 304 75.41
28 325 42.62
28 332 49.92
28 333 120.89
28 336 49.29
28 338 113.51
28 348 71.71
28 351 116.04
28 352 80.47
28 354 49.56
28 363 115.52
28 365 119.76
28 373 102.10
28 375 66.56
28 376 95.22
28 377 117.94
28 380 110.12
28 385 50.52
28 386 32.40
28 388 77.18
28 392 66.44
28 395 120.90
29 34 114.63
29 44 117.77
29 50 61.79
29 52 52.49
29 62 38.52
29 69 111.48
29 74 66.97
29 75 63.31
29 84 115.16
29 85 114.90
29 90 55.77
29 93 84.85
29 113 51.18
29 118 32.73
29 128 13.33
29 143 114.41
29 148 113.42
29 152 81.48
29 168 68.51
29 169 106.94
29 175 66.49
29 184 118.43
29 194 13.73
29 211 122.66
29 216 108.51
29 220 20.76
29 230 113.40
29 238 105.34
29 244 107.17
29 266 86.25
29 272 88.88
29 284 62.96
29 290 120.13
29 299 92.54
29 313 71.65
29 319 113.27
29 330 78.08
29 331 56.52
29 335 99.16
29 343 14.15
29 362 54.63
29 368 107.34
29 382 86.02
29 399 95.60
30 31 95.51
30 33 62.35
30 43 45.41
30 63 101.26
30 80 30.68
30 82 52.79
30 89 84.18
30 94 34.28
30 100 112.20
30 104 63.03
30 105 108.47
30 107 59.06
30 114 54.93
30 116 89.46
30 117 62.05
30 120 69.42
30 129 87.12
30 130 91.15
30 132 38.39
30 133 47.98
30 134 46.13
30 138 73.31
30 139 102.88
30 142 27.04
30 150 33.56
30 157 68.18
30 161 87.17
30 162 105.92
30 164 95.59
30 167 121.02
30 177 29.08
30 183 63.41
30 186 124.54
30 189 108.72
30 195 80.29
30 198 118.70
30 207 55.88
30 210 87.79
30 219 115.56
30 223 97.24
30 232 116.10
30 242 83.96
30 243 99.87
30 250 123.84
30 253 122.85
30 267 31.65
30 271 59.97
30 274 98.09
30 277 76.20
30 280 81.85
30 288 85.85
30 292 40.01
30 296 53.57
30 298 122.34
30 304 38.84
30 316 107.94
30 325 52.64
30 332 81.35
30 336 72.93
30 338 78.06
30 341 109.76
30 348 75.74
30 351 99.29
30 352 48.40
30 354 36.72
30 363 123.75
30 365 109.80
30 375 53.19
30 377 91.16
30 380 75.74
30 385 17.72
30 386 53.27
30 388 113.51
30 392 76.32
31 32 78.88
31 33 76.14
31 43 58.41
31 49 109.71
31 55 100.04
31 59 118.69
31 63 105.74
31 78 105.86
31 79 96.15
31 80 102.34
31 81 99.21
31 83 112.77
31 89 15.77
31 96 121.35
31 104 102.34
31 110 102.59
31 112 101.07
31 117 64.21
31 134 59.49
31 136 92.35
31 139 35.73
31 142 110.98
31 150 62.23
31 157 53.04
31 165 38.91
31 167 57.51
31 177 121.24
31 179 47.05
31 182 117.68
31 183 85.18
31 186 118.16
31 189 93.61
31 207 69.89
31 210 47.81
31 219 64.68
31 223 5.89
31 233 60.35
31 239 88.88
31 253 57.74
31 264 121.08
31 267 85.09
31 271 75.33
31 278 90.53
31 280 106.31
31 288 62.12
31 292 98.63
31 298 119.81
31 303 58.24
31 314 123.49
31 317 115.19
31 325 107.41
31 332 22.20
31 333 71.81
31 334 113.44
31 336 23.02
31 342 121.08
31 348 54.97
31 352 119.41
31 354 77.57
31 363 69.68
31 364 88.16
31 365 106.86
31 373 40.70
31 376 109.43
31 385 112.92
31 386 42.32
31 388 73.33
31 392 42.93
31 395 92.82
32 35 73.42
32 36 113.48
32 44 124.38
32 49 39.35
32 56 71.86
32 69 123.31
32 78 43.00
32 79 123.69
32 81 23.43
32 83 45.93
32 88 79.74
32 89 77.27
32 96 79.82
32 104 120.34
32 125 78.90
32 126 101.89
32 134 104.45
32 136 24.81
32 139 111.13
32 143 118.69
32 147 90.02
32 149 90.86
32 150 119.89
32 153 109.51
32 155 114.73
32 159 111.80
32 165 56.99
32 166 104.81
32 167 29.55
32 173 104.56
32 179 102.71
32 182 83.00
32 186 88.75
32 191 64.07
32 203 106.82
32 211 117.67
32 223 73.17
32 224 88.40
32 228 71.64
32 233 19.98
32 253 27.70
32 271 99.35
32 275 60.16
32 278 66.01
32 288 69.18
32 289 98.40
32 290 113.11
32 300 98.05
32 303 22.64
32 317 70.25
32 332 100.42
32 333 24.33
32 334 51.09
32 336 89.15
32 342 93.90
32 348 76.23
32 354 117.74
32 357 113.33
32 363 31.32
32 364 78.63
32 365 87.44
32 366 117.68
32 369 105.59
32 370 100.84
32 373 86.57
32 386 104.77
32 392 74.26
33 37 109.70
33 42 114.07
33 43 29.60
33 55 115.50
33 59 65.42
33 63 42.42
33 80 44.20
33 82 108.18
33 89 75.40
33 94 85.31
33 104 113.71
33 105 93.49
33 107 75.88
33 112 123.63
33 114 117.28
33 117 11.96
33 119 91.20
33 129 60.92
33 132 87.86
33 133 82.56
33 134 72.00
33 139 60.35
33 142 89.17
33 150 53.31
33 157 23.39
33 164 107.46
33 165 113.03
33 170 88.85
33 174 85.41
33 177 90.08
33 179 92.06
33 183 9.04
33 189 46.41
33 196 101.85
33 207 9.18
33 209 123.47
33 210 38.83
33 219 59.94
33 223 81.09
33 236 116.45
33 255 113.59
33 264 92.23
33 267 80.69
33 271 96.92
33 274 67.24
33 277 67.68
33 280 32.00
33 288 108.15
33 292 95.04
33 296 89.75
33 298 63.00
33 304 99.74
33 325 36.02
33 332 54.03
33 336 64.02
33 345 121.61
33 348 96.26
33 351 117.21
33 352 109.15
33 354 79.32
33 373 99.72
33 375 71.22
33 376 66.10
33 385 71.84
33 386 53.90
33 388 54.50
33 392 88.62
33 395 101.13
34 45 122.64
34 52 73.46
34 58 55.79
34 62 83.68
34 74 95.73
34 75 96.16
34 108 101.73
34 113 97.45
34 118 84.62
34 121 57.68
34 128 106.37
34 148 24.96
34 152 59.52
34 168 80.84
34 169 104.69
34 175 89.02
34 184 16.52
34 194 108.65
34 208 118.17
34 216 6.40
34 220 101.58
34 230 95.49
34 241 100.53
34 266 105.27
34 272 105.98
34 284 56.42
34 295 99.63
34 299 28.82
34 313 85.25
34 324 94.81
34 331 91.05
34 335 15.62
34 343 102.46
34 362 68.46
34 382 33.84
35 36 41.51
35 39 58.58
35 49 82.86
35 56 92.18
35 57 88.31
35 72 105.24
35 78 94.28
35 81 71.67
35 83 90.21
35 85 119.62
35 88 37.03
35 96 49.70
35 98 111.68
35 103 89.57
35 106 112.33
35 125 101.93
35 136 84.12
35 137 110.84
35 147 101.74
35 155 76.47
35 159 80.84
35 165 106.95
35 166 56.91
35 167 102.82
35 182 59.36
35 191 28.57
35 193 93.87
35 203 114.31
35 211 112.18
35 222 69.83
35 224 20.41
35 228 24.83
35 233 92.09
35 245 119.09
35 253 100.85
35 275 86.60
35 278 70.58
35 285 107.40
35 289 28.01
35 290 121.71
35 300 47.59
35 301 91.92
35 303 94.80
35 310 67.89
35 319 122.27
35 333 96.44
35 334 98.20
35 342 71.56
35 347 70.89
35 353 121.15
35 355 56.07
35 357 50.22
35 358 104.83
35 359 73.58
35 363 103.55
35 364 86.49
35 366 73.04
35 369 110.05
35 370 57.52
35 378 89.46
35 398 118.56
36 39 19.46
36 49 115.11
36 56 113.92
36 57 69.93
36 72 122.25
36 81 107.60
36 83 121.37
36 84 117.62
36 85 122.46
36 88 65.63
36 92 118.79
36 96 79.40
36 98 70.31
36 103 48.84
36 106 122.64
36 115 114.78
36 125 122.89
36 135 120.08
36 136 120.39
36 137 72.50
36 141 115.86
36 147 117.45
36 155 67.13
36 159 75.96
36 166 71.95
36 182 88.82
36 191 54.73
36 193 56.25
36 197 104.42
36 205 89.82
36 211 116.53
36 212 113.19
36 222 39.17
36 224 25.63
36 228 46.43
36 245 97.52
36 262 110.02
36 269 110.66
36 275 112.15
36 278 107.11
36 285 70.47
36 289 32.07
36 294 124.02
36 300 64.62
36 301 50.43
36 310 68.24
36 319 118.78
36 326 116.92
36 342 98.27
36 347 34.99
36 353 79.96
36 355 17.97
36 357 24.49
36 358 63.87
36 359 32.23
36 364 121.51
36 366 85.30
36 369 120.40
36 370 52.12
36 372 116.10
36 378 85.07
36 398 77.90
37 42 40.20
37 51 109.05
37 53 102.80
37 59 75.14
37 63 77.10
37 68 120.80
37 71 99.90
37 73 60.78
37 76 16.82
37 80 118.57
37 95 86.70
37 105 57.99
37 107 107.82
37 117 120.96
37 119 18.50
37 129 62.57
37 146 122.07
37 160 53.97
37 164 101.46
37 170 87.68
37 174 56.36
37 176 88.47
37 183 101.58
37 189 94.68
37 196 14.76
37 198 98.85
37 202 84.16
37 206 89.84
37 207 118.35
37 209 118.35
37 215 76.92
37 231 106.87
37 236 48.43
37 240 49.74
37 251 105.58
37 255 89.53
37 264 108.44
37 274 51.34
37 277 79.44
37 280 77.70
37 286 70.19
37 298 70.63
37 309 31.40
37 325 96.96
37 337 115.60
37 345 105.15
37 351 113.23
37 375 110.00
37 376 90.36
37 388 122.36
38 44 90.57
38 45 31.11
38 46 42.02
38 47 51.48
38 58 71.23
38 61 76.83
38 62 123.42
38 67 35.69
38 70 68.31
38 74 91.64
38 75 95.34
38 87 18.83
38 90 120.02
38 104 118.90
38 108 37.76
38 113 107.46
38 120 109.78
38 121 79.90
38 126 79.32
38 130 114.69
38 138 108.57
38 143 117.59
38 149 100.23
38 152 88.88
38 153 71.83
38 161 121.05
38 163 43.45
38 168 91.06
38 169 52.13
38 171 59.57
38 173 95.88
38 175 91.85
38 184 110.92
38 185 66.84
38 186 94.29
38 190 86.28
38 208 13.26
38 227 102.59
38 230 45.38
38 241 33.25
38 242 99.37
38 244 104.28
38 250 54.38
38 252 67.61
38 266 74.33
38 272 71.82
38 281 92.70
38 284 114.47
38 295 33.10
38 299 108.89
38 306 52.62
38 313 87.04
38 317 111.10
38 321 74.94
38 324 33.53
38 328 14.58
38 330 102.20
38 331 101.78
38 335 123.31
38 339 120.57
38 365 101.75
38 367 77.51
38 374 57.02
38 379 22.14
38 380 116.51
38 381 91.84
39 57 57.44
39 72 123.40
39 88 75.72
39 91 122.23
39 92 103.98
39 96 88.80
39 98 54.06
39 103 39.18
39 106 120.62
39 115 113.64
39 131 110.44
39 135 106.69
39 137 65.91
39 141 97.75
39 145 118.51
39 155 80.69
39 159 90.42
39 166 75.59
39 182 97.53
39 191 74.16
39 193 36.80
39 197 94.88
39 205 72.95
39 212 96.54
39 222 45.15
39 224 44.85
39 228 65.88
39 245 103.72
39 257 124.59
39 262 115.55
39 269 92.56
39 278 118.82
39 285 51.01
39 289 41.10
39 294 105.18
39 300 70.06
39 301 35.57
39 310 65.48
39 312 118.79
39 326 97.66
39 342 105.17
39 347 36.61
39 353 63.01
39 355 3.01
39 357 37.94
39 358 46.51
39 359 22.09
39 366 86.36
39 370 68.13
39 372 101.73
39 378 78.25
39 389 115.67
39 390 122.47
39 398 60.02
40 48 94.64
40 54 54.08
40 55 101.29
40 60 9.39
40 66 117.13
40 72 91.60
40 77 97.31
40 79 84.98
40 86 92.50
40 99 45.96
40 101 119.19
40 106 95.51
40 110 90.63
40 111 113.49
40 112 92.12
40 123 74.65
40 127 61.35
40 144 71.21
40 151 105.45
40 178 40.46
40 180 103.30
40 187 60.94
40 188 67.28
40 200 93.60
40 217 124.87
40 218 53.53
40 239 92.31
40 246 59.18
40 254 91.99
40 256 39.22
40 261 48.26
40 263 73.46
40 268 59.61
40 273 54.30
40 279 56.66
40 283 59.00
40 293 87.91
40 297 112.08
40 308 80.09
40 311 120.99
40 314 92.45
40 315 72.13
40 320 74.67
40 322 70.37
40 327 46.13
40 340 95.67
40 342 122.40
40 361 59.86
40 364 122.88
40 384 62.50
40 394 93.62
40 395 116.37
41 71 90.45
41 100 65.52
41 140 33.33
41 154 124.98
41 158 47.75
41 162 69.17
41 164 99.28
41 172 102.82
41 176 99.48
41 192 112.06
41 195 118.94
41 198 88.79
41 202 109.42
41 204 75.62
41 213 10.48
41 214 76.23
41 215 113.69
41 221 98.30
41 225 13.62
41 232 58.84
41 243 75.46
41 249 38.97
41 260 85.95
41 286 116.31
41 291 59.05
41 296 122.17
41 305 40.73
41 307 103.56
41 318 54.53
41 338 119.53
41 346 73.29
41 349 31.03
41 351 87.94
41 356 63.54
41 377 83.86
41 387 23.75
41 391 50.57
41 393 48.84
42 59 102.06
42 63 94.52
42 71 60.98
42 73 33.56
42 76 50.76
42 80 107.19
42 100 99.45
42 105 28.97
42 107 84.35
42 119 43.34
42 129 54.16
42 132 124.32
42 133 104.51
42 160 94.06
42 162 116.40
42 164 67.13
42 170 120.56
42 174 89.75
42 176 49.22
42 183 105.06
42 189 115.21
42 196 52.42
42 198 60.02
42 202 47.53
42 207 121.16
42 214 89.92
42 215 39.62
42 232 116.75
42 236 8.24
42 240 89.73
42 243 105.56
42 249 123.33
42 274 46.87
42 277 60.44
42 280 84.58
42 286 30.93
42 291 85.60
42 296 105.92
42 298 96.49
42 305 113.81
42 309 64.49
42 318 92.32
42 325 89.31
42 349 115.00
42 351 77.61
42 356 92.33
42 375 88.32
42 376 117.14
42 377 113.43
42 387 121.27
42 393 123.76
43 59 93.44
43 63 71.60
43 80 44.09
43 82 97.49
43 89 52.57
43 94 76.59
43 104 86.01
43 105 114.36
43 107 82.58
43 114 97.71
43 117 21.86
43 119 119.56
43 120 103.59
43 129 83.92
43 132 80.14
43 133 81.84
43 134 42.49
43 138 109.83
43 139 57.92
43 142 69.29
43 150 24.77
43 157 23.60
43 164 118.58
43 165 97.30
43 167 101.30
43 170 115.09
43 174 114.60
43 177 74.41
43 179 88.75
43 183 36.61
43 189 71.71
43 207 20.43
43 210 42.55
43 219 70.82
43 223 62.02
43 233 108.93
43 242 120.32
43 253 102.56
43 264 115.11
43 267 54.38
43 271 67.57
43 274 92.21
43 277 84.40
43 280 60.63
43 288 79.10
43 292 69.56
43 296 88.87
43 298 91.64
43 303 106.31
43 304 84.11
43 325 50.60
43 332 39.38
43 333 113.80
43 336 40.17
43 338 123.11
43 348 67.17
43 352 86.35
43 354 51.55
43 363 108.77
43 365 117.82
43 373 91.55
43 375 76.79
43 376 91.71
43 380 116.64
43 385 60.38
43 386 25.47
43 388 70.18
43 392 60.45
43 395 112.44
44 45 121.24
44 47 93.92
44 49 85.64
44 50 74.12
44 56 61.00
44 58 122.33
44 62 101.71
44 67 103.85
44 69 48.82
44 74 68.79
44 75 70.29
44 78 81.94
44 81 102.87
44 83 78.51
44 84 99.85
44 85 63.42
44 87 109.39
44 90 62.30
44 93 55.23
44 108 120.37
44 113 77.17
44 125 51.27
44 126 55.76
44 136 99.99
44 143 27.13
44 147 52.20
44 149 36.41
44 152 100.56
44 153 53.08
44 155 113.68
44 159 103.07
44 163 121.43
44 168 82.04
44 169 60.15
44 171 30.99
44 173 20.70
44 175 75.02
44 186 73.46
44 191 124.24
44 203 46.30
44 208 101.28
44 211 63.58
44 220 102.72
44 230 74.09
44 238 118.87
44 241 79.22
44 244 16.32
44 250 106.02
44 266 54.58
44 272 53.77
44 275 69.40
44 284 114.58
44 290 41.46
44 295 80.72
44 306 65.62
44 313 76.62
44 317 66.69
44 319 80.69
44 324 106.47
44 328 105.14
44 330 39.76
44 331 78.66
44 333 114.42
44 334 73.62
44 343 110.94
44 363 113.86
44 365 88.36
44 369 51.67
44 370 120.14
44 374 75.21
44 379 86.88
44 399 65.67
45 46 11.44
45 47 70.03
45 58 68.03
45 61 45.87
45 67 47.10
45 70 60.48
45 74 112.26
45 75 115.87
45 87 13.10
45 108 20.91
45 120 118.10
45 121 67.76
45 126 108.06
45 130 111.47
45 138 114.60
45 152 99.50
45 153 100.93
45 161 117.90
45 163 41.30
45 168 108.04
45 169 75.84
45 171 90.29
45 175 110.87
45 184 106.15
45 185 35.93
45 186 120.93
45 190 70.56
45 208 20.27
45 227 83.89
45 230 64.76
45 241 52.46
45 242 104.23
45 250 67.44
45 252 56.57
45 266 97.89
45 272 95.63
45 276 121.75
45 281 67.33
45 284 124.77
45 295 51.49
45 299 111.56
45 306 80.21
45 313 105.23
45 321 48.24
45 324 32.19
45 328 16.94
45 331 120.82
45 335 123.27
45 339 100.86
45 341 122.62
45 367 51.17
45 374 82.08
45 379 45.80
45 380 118.02
45 381 70.74
46 47 75.96
46 58 74.01
46 61 34.82
46 67 52.18
46 70 57.38
46 74 122.95
46 87 23.34
46 108 26.98
46 116 121.31
46 120 119.15
46 121 70.49
46 126 117.10
46 130 108.40
46 138 114.88
46 152 108.40
46 153 110.19
46 161 114.74
46 163 42.34
46 168 118.16
46 169 87.08
46 171 101.47
46 175 121.32
46 184 110.55
46 185 24.83
46 190 63.75
46 208 31.71
46 227 75.59
46 230 75.66
46 241 63.52
46 242 104.29
46 250 71.66
46 252 52.38
46 266 109.02
46 272 106.80
46 276 113.51
46 281 56.89
46 295 62.49
46 299 118.24
46 306 89.01
46 313 115.58
46 316 122.92
46 321 37.60
46 324 41.25
46 328 27.51
46 339 91.96
46 341 116.89
46 367 40.62
46 374 89.90
46 379 54.40
46 380 116.57
46 381 61.80
47 49 121.99
47 56 123.79
47 58 122.60
47 61 105.68
47 67 23.97
47 70 54.09
47 78 110.71
47 83 114.75
47 87 58.63
47 104 67.51
47 108 85.72
47 114 91.29
47 116 96.35
47 120 61.88
47 125 116.71
47 126 51.66
47 130 80.16
47 134 112.43
47 136 123.81
47 138 62.97
47 142 105.27
47 143 118.78
47 149 83.38
47 153 47.70
47 161 85.63
47 163 39.94
47 169 88.23
47 171 69.92
47 173 87.66
47 177 115.89
47 185 96.72
47 186 56.46
47 190 78.24
47 208 62.35
47 227 95.95
47 230 88.50
47 241 79.16
47 242 56.03
47 244 110.22
47 250 12.38
47 252 58.97
47 266 106.50
47 267 101.03
47 271 87.93
47 272 103.90
47 275 123.14
47 276 124.03
47 281 101.49
47 288 97.40
47 292 88.38
47 295 79.67
47 304 112.41
47 306 28.52
47 316 110.99
47 317 79.37
47 321 90.62
47 324 84.87
47 328 56.73
47 330 122.31
47 333 122.06
47 334 106.79
47 339 112.83
47 341 106.07
47 348 103.61
47 352 83.51
47 354 101.88
47 363 116.45
47 365 58.01
47 367 91.75
47 374 21.01
47 379 29.44
47 380 75.41
47 381 92.06
47 392 115.68
48 57 86.60
48 60 99.76
48 72 52.90
48 79 120.53
48 86 3.55
48 88 110.15
48 91 51.61
48 92 74.89
48 96 104.76
48 99 119.36
48 106 34.46
48 109 70.76
48 111 36.25
48 127 123.76
48 135 62.82
48 144 60.56
48 145 81.06
48 166 85.52
48 178 84.49
48 182 100.27
48 188 117.36
48 246 48.66
48 254 34.59
48 256 55.45
48 257 93.26
48 261 122.18
48 263 91.37
48 269 110.01
48 278 120.67
48 282 48.51
48 283 124.53
48 289 120.23
48 293 58.26
48 300 94.71
48 308 25.18
48 310 77.48
48 311 35.10
48 320 104.55
48 342 89.62
48 360 76.88
48 364 115.62
48 366 69.58
48 372 71.58
48 378 60.86
48 384 33.09
48 389 57.22
48 390 111.15
48 397 60.45
49 56 33.94
49 69 85.75
49 78 11.93
49 81 17.29
49 83 8.01
49 84 120.80
49 85 89.89
49 88 103.64
49 89 103.59
49 93 111.50
49 96 108.10
49 104 117.23
49 125 39.90
49 126 72.99
49 134 117.23
49 136 17.46
49 143 79.50
49 147 52.45
49 149 54.15
49 153 79.76
49 155 93.26
49 159 87.28
49 165 95.08
49 167 52.30
49 171 103.98
49 173 66.44
49 182 113.68
49 186 66.32
49 191 60.41
49 203 69.06
49 211 82.49
49 222 120.22
49 223 103.82
49 224 89.91
49 228 68.69
49 233 50.94
49 244 89.31
49 253 51.97
49 271 103.67
49 275 22.20
49 278 101.97
49 288 76.14
49 289 110.84
49 290 74.87
49 300 121.12
49 303 52.44
49 306 101.18
49 317 42.62
49 319 104.24
49 330 120.92
49 333 38.12
49 334 15.71
49 336 113.70
49 348 86.96
49 357 106.53
49 363 41.94
49 364 116.14
49 365 71.51
49 369 68.59
49 370 84.72
49 373 124.49
49 374 102.57
49 392 90.45
49 399 107.85
50 52 110.20
50 56 102.71
50 62 72.57
50 69 51.26
50 74 67.76
50 75 65.29
50 84 59.33
50 85 53.16
50 90 29.83
50 93 24.91
50 113 59.04
50 118 89.34
50 125 96.83
50 128 74.91
50 143 60.02
50 147 84.43
50 149 104.77
50 152 102.50
50 155 104.39
50 159 95.72
50 168 80.32
50 169 96.90
50 171 95.21
50 173 90.22
50 175 72.88
50 194 75.51
50 203 67.64
50 211 60.99
50 220 59.17
50 230 109.45
50 238 61.31
50 241 120.75
50 244 58.97
50 245 95.35
50 262 91.26
50 266 75.55
50 272 77.52
50 275 114.51
50 284 98.70
50 290 61.54
50 295 121.93
50 313 78.83
50 319 52.71
50 330 44.30
50 331 66.55
50 343 63.66
50 362 110.72
50 368 76.75
50 369 69.20
50 370 120.39
50 399 33.83
51 53 11.94
51 59 93.49
51 63 117.56
51 64 106.12
51 68 27.84
51 76 101.93
51 95 26.48
51 101 73.41
51 102 83.32
51 119 111.26
51 146 27.74
51 156 49.01
51 160 55.80
51 170 71.89
51 174 77.92
51 181 87.17
51 189 114.94
51 196 97.95
51 200 108.16
51 206 25.63
51 209 55.22
51 229 50.23
51 231 27.41
51 234 105.80
51 240 60.36
51 247 49.60
51 248 27.00
51 251 23.79
51 255 46.23
51 259 96.74
51 264 79.95
51 265 66.31
51 287 103.59
51 298 96.46
51 309 93.53
51 314 115.96
51 323 70.68
51 337 14.09
51 340 106.19
51 345 45.14
51 371 87.63
51 376 95.27
51 394 107.60
51 395 123.89
51 396 86.87
52 58 104.93
52 62 46.83
52 74 82.02
52 75 79.56
52 90 93.93
52 113 71.36
52 118 20.87
52 121 118.89
52 128 40.20
52 148 64.92
52 152 70.52
52 168 73.31
52 169 115.39
52 175 77.26
52 184 82.90
52 194 41.46
52 216 67.07
52 220 51.61
52 230 115.30
52 266 101.39
52 272 103.60
52 284 44.85
52 299 61.88
52 313 78.86
52 330 110.79
52 331 70.78
52 335 60.09
52 343 46.57
52 362 5.32
52 382 40.08
53 55 120.16
53 59 81.90
53 63 106.14
53 64 112.98
53 68 22.70
53 76 97.29
53 95 27.93
53 101 70.35
53 102 91.11
53 119 103.35
53 123 124.99
53 146 23.28
53 156 54.42
53 160 51.33
53 170 59.97
53 174 67.42
53 181 89.49
53 189 103.07
53 196 90.79
53 200 100.28
53 206 14.86
53 209 45.26
53 219 124.38
53 229 49.96
53 231 36.71
53 234 112.38
53 240 55.94
53 247 42.41
53 248 34.59
53 251 13.17
53 255 34.31
53 259 100.60
53 264 68.33
53 265 69.26
53 287 107.25
53 298 85.06
53 309 90.40
53 314 107.49
53 323 75.91
53 337 12.91
53 340 98.24
53 345 33.93
53 371 92.64
53 376 83.36
53 388 115.84
53 394 106.12
53 395 113.42
53 396 96.34
54 55 101.03
54 60 51.31
54 64 110.92
54 66 76.05
54 77 53.40
54 79 111.63
54 97 103.92
54 99 62.78
54 101 77.61
54 102 119.92
54 110 95.47
54 112 97.05
54 123 71.89
54 124 113.74
54 127 65.15
54 144 114.47
54 146 124.69
54 151 71.66
54 156 114.44
54 178 76.97
54 180 49.48
54 181 77.38
54 187 26.00
54 188 78.65
54 199 107.12
54 200 76.42
54 209 118.38
54 217 72.73
54 218 30.09
54 226 96.34
54 229 100.87
54 234 107.71
54 239 111.74
54 246 108.21
54 247 109.22
54 256 92.92
54 258 115.82
54 259 83.14
54 261 62.61
54 263 103.10
54 265 94.14
54 268 51.86
54 273 2.62
54 279 55.23
54 283 61.18
54 287 79.35
54 297 59.79
54 314 81.55
54 315 34.66
54 320 96.72
54 322 18.28
54 323 102.95
54 327 13.06
54 340 77.82
54 361 39.15
54 371 95.20
54 383 104.47
54 384 116.55
54 394 44.19
54 395 113.58
55 59 94.63
55 60 91.96
55 63 104.85
55 68 104.01
55 79 51.25
55 89 115.14
55 99 55.45
55 101 83.77
55 110 12.47
55 112 11.62
55 117 110.45
55 123 29.64
55 139 71.28
55 146 104.78
55 157 102.45
55 165 98.54
55 170 83.38
55 174 113.06
55 179 55.23
55 181 120.21
55 183 120.54
55 189 83.86
55 200 33.86
55 206 116.14
55 207 117.94
55 209 74.91
55 210 82.72
55 219 55.80
55 223 104.16
55 229 103.44
55 239 37.57
55 247 82.51
55 251 106.99
55 255 96.42
55 256 123.76
55 261 53.05
55 264 62.64
55 265 119.05
55 273 98.55
55 278 115.39
55 279 48.53
55 280 124.10
55 298 99.99
55 314 23.71
55 322 114.95
55 327 89.70
55 332 97.21
55 336 116.51
55 337 117.31
55 340 34.33
55 345 87.53
55 364 99.87
55 373 69.53
55 376 79.34
55 388 61.80
55 394 95.13
55 395 15.13
56 69 51.84
56 78 38.43
56 81 48.45
56 83 30.82
56 84 89.59
56 85 56.38
56 88 121.43
56 90 107.71
56 93 77.82
56 125 9.79
56 126 72.16
56 136 51.39
56 143 47.94
56 147 18.51
56 149 41.71
56 153 76.52
56 155 72.68
56 159 64.14
56 167 85.84
56 169 120.67
56 171 86.27
56 173 46.40
56 186 75.05
56 191 64.24
56 203 35.17
56 211 49.32
56 222 107.64
56 224 91.66
56 228 70.77
56 233 84.87
56 238 116.35
56 244 60.10
56 245 110.37
56 253 85.67
56 262 118.51
56 266 115.00
56 272 114.43
56 275 11.81
56 288 103.88
56 289 119.09
56 290 41.26
56 303 86.38
56 306 98.05
56 317 52.04
56 319 71.81
56 330 91.16
56 333 71.54
56 334 32.56
56 347 117.22
56 348 115.50
56 357 98.72
56 363 74.45
56 365 85.63
56 369 34.70
56 370 70.78
56 374 102.86
56 392 120.83
56 399 73.96
57 72 88.26
57 86 86.82
57 88 78.38
57 91 64.93
57 92 49.90
57 96 85.21
57 98 82.80
57 103 87.61
57 106 77.61
57 109 112.96
57 111 101.21
57 131 113.18
57 135 50.16
57 137 114.06
57 141 104.98
57 145 65.76
57 166 59.53
57 182 89.53
57 191 114.31
57 193 50.29
57 205 93.33
57 212 113.40
57 222 102.56
57 224 87.04
57 228 107.49
57 254 115.40
57 257 74.77
57 269 54.83
57 270 108.86
57 278 116.51
57 282 87.09
57 285 52.77
57 289 60.31
57 294 104.00
57 300 61.71
57 301 75.72
57 308 92.80
57 310 35.81
57 311 89.66
57 326 73.35
57 342 89.85
57 344 100.40
57 347 93.53
57 350 104.13
57 353 85.74
57 355 56.30
57 357 93.59
57 358 73.33
57 359 74.83
57 360 93.41
57 364 123.56
57 366 58.60
57 370 122.00
57 372 46.73
57 378 30.27
57 384 111.93
57 389 58.69
57 390 79.19
57 397 77.81
57 398 78.51
58 61 91.02
58 62 86.74
58 67 105.59
58 74 75.13
58 75 77.61
58 87 71.16
58 90 113.11
58 108 47.41
58 113 85.63
58 118 105.28
58 121 21.66
58 128 122.47
58 148 80.39
58 152 44.01
58 163 106.92
58 168 63.28
58 169 62.24
58 171 98.47
58 175 70.13
58 184 39.78
58 185 85.19
58 208 62.39
58 216 57.65
58 220 105.93
58 230 49.05
58 241 49.34
58 252 124.60
58 266 73.37
58 272 72.72
58 284 64.50
58 295 48.11
58 299 44.44
58 306 117.65
58 313 64.08
58 321 108.21
58 324 39.02
58 328 70.54
58 330 108.09
58 331 77.79
58 335 55.24
58 343 111.00
58 362 99.71
58 367 111.30
58 374 124.84
58 379 93.16
58 382 76.42
59 63 24.75
59 68 85.91
59 76 84.45
59 80 100.66
59 95 88.57
59 101 112.26
59 105 98.13
59 107 116.07
59 110 107.02
59 112 105.98
59 117 71.70
59 119 60.81
59 123 117.55
59 129 72.31
59 139 86.16
59 146 87.48
59 150 118.06
59 157 75.35
59 160 70.95
59 170 26.37
59 174 25.00
59 179 106.31
59 183 62.45
59 189 25.12
59 196 61.36
