200 2147 
114 162 99.77
114 163 98.25
114 172 99.13
114 177 29.75
114 190 88.45
114 192 89.23
114 195 47.37
115 137 51.92
115 155 84.37
115 159 89.99
115 197 50.18
116 120 53.39
116 130 16.24
116 132 71.07
116 133 88.59
116 138 45.19
116 142 64.58
116 154 77.22
116 161 11.01
116 162 95.46
116 163 87.58
116 172 67.97
116 177 61.11
116 190 61.91
116 192 56.83
116 195 36.99
117 129 72.81
117 132 91.76
117 133 88.87
117 134 63.88
117 139 50.46
117 142 87.97
117 150 46.62
117 157 11.89
117 170 93.28
117 174 93.37
117 177 90.81
117 179 82.44
117 183 20.98
117 189 49.92
118 128 22.04
118 148 81.08
118 152 65.22
118 168 61.61
118 175 63.70
118 184 90.80
118 194 24.12
119 129 47.05
119 160 59.67
119 164 94.24
119 170 77.38
119 174 46.41
119 176 92.32
119 183 83.12
119 189 78.11
119 196 15.33
119 198 95.84
120 126 92.33
120 130 42.26
120 132 77.24
120 133 96.94
120 134 70.74
120 138 8.85
120 142 44.32
120 150 79.84
120 153 93.37
120 161 43.53
120 163 77.06
120 177 54.04
120 186 81.80
120 190 81.94
120 195 76.57
121 148 82.36
121 152 64.42
121 168 84.66
121 169 81.89
121 175 91.68
121 184 41.51
121 185 75.31
122 124 26.17
122 151 95.02
122 180 92.52
122 199 31.09
123 179 79.91
123 187 97.10
124 151 80.10
124 180 66.87
124 181 79.18
124 199 12.91
125 126 65.39
125 136 56.94
125 143 39.84
125 147 15.85
125 149 33.64
125 153 69.11
125 155 78.24
125 159 69.01
125 167 90.32
125 171 76.61
125 173 36.83
125 186 70.53
125 191 73.91
126 136 78.47
126 138 97.69
126 143 74.84
126 147 78.21
126 149 32.88
126 153 7.83
126 163 89.56
126 167 92.41
126 169 84.50
126 171 48.76
126 173 41.58
126 186 20.39
127 144 69.91
127 151 60.42
127 178 39.79
127 180 94.69
127 187 44.97
127 188 14.28
128 152 79.93
128 168 70.47
128 175 70.00
128 194 2.86
129 132 85.72
129 133 68.59
129 157 84.27
129 164 60.78
129 170 97.51
129 174 74.30
129 176 87.31
129 183 51.89
129 189 74.54
129 196 62.12
129 198 72.77
130 132 79.36
130 133 98.18
130 138 33.46
130 142 64.59
130 154 87.39
130 161 6.45
130 163 72.62
130 172 81.82
130 177 64.80
130 190 53.03
130 192 70.30
130 195 52.12
131 137 93.22
131 141 13.69
131 193 76.28
131 197 79.91
132 133 19.93
132 134 83.09
132 138 76.67
132 142 38.34
132 150 71.94
132 161 73.58
132 162 68.10
132 164 68.71
132 177 24.32
132 183 85.23
132 195 48.53
132 198 91.30
133 134 94.09
133 138 96.58
133 142 56.20
133 150 79.64
133 157 99.11
133 161 92.20
133 162 61.09
133 164 50.06
133 177 43.27
133 183 78.06
133 195 60.74
133 198 73.08
134 138 78.61
134 139 80.74
134 142 53.29
134 150 20.07
134 157 61.58
134 165 92.75
134 167 74.91
134 177 65.53
134 183 78.33
134 186 90.32
135 145 22.95
135 166 92.38
135 193 89.41
136 143 96.14
136 147 69.89
136 149 66.07
136 153 85.90
136 165 78.31
136 167 35.11
136 173 79.95
136 186 67.38
136 191 66.40
137 141 80.14
137 155 75.92
137 159 85.79
137 193 66.84
137 197 33.59
138 142 47.02
138 150 86.58
138 153 98.13
138 161 35.02
138 163 73.32
138 177 54.69
138 186 88.44
138 190 74.31
138 195 70.74
139 150 74.30
139 157 39.13
139 165 59.78
139 167 92.66
139 170 95.78
139 179 32.00
139 183 68.55
139 189 61.73
140 154 95.66
140 158 77.89
140 162 45.40
140 164 88.96
140 172 71.36
140 192 79.78
140 195 86.95
140 198 86.48
141 193 64.67
141 197 69.38
142 150 50.52
142 157 92.80
142 161 61.03
142 177 14.64
142 183 90.45
142 195 63.59
143 147 32.83
143 149 45.85
143 153 74.33
143 155 87.65
143 159 76.98
143 168 95.14
143 169 83.01
143 171 58.04
143 173 33.27
143 175 87.19
143 186 88.91
144 178 37.68
144 188 60.32
145 193 94.87
146 156 40.07
146 160 73.12
146 170 62.04
146 174 79.08
146 181 68.84
147 149 45.42
147 153 80.96
147 155 66.24
147 159 56.32
147 171 81.12
147 173 43.52
147 186 85.32
147 191 73.17
148 152 76.21
148 168 94.82
148 184 41.48
149 153 35.68
149 167 91.41
149 169 87.36
149 171 49.83
149 173 15.83
149 186 43.39
150 157 46.96
150 165 99.51
150 167 90.70
150 177 59.32
150 183 58.98
150 189 96.48
151 178 98.83
151 180 62.27
151 187 48.28
151 188 70.69
151 199 67.90
152 168 22.74
152 169 49.97
152 171 86.41
152 175 30.90
152 184 52.30
152 194 82.79
153 163 84.22
153 169 77.24
153 171 42.36
153 173 41.52
153 186 27.38
154 161 86.01
154 172 27.89
154 190 84.53
154 192 28.68
154 195 80.38
155 159 10.67
155 191 57.56
156 180 83.43
156 181 41.10
157 165 89.63
157 170 94.60
157 174 98.47
157 177 97.26
157 179 71.12
157 183 32.39
157 189 51.60
158 162 98.49
158 176 79.06
158 198 86.95
159 173 99.13
159 191 58.91
160 170 65.15
160 174 46.39
160 189 96.07
160 196 44.84
161 163 79.06
161 172 78.49
161 177 60.09
161 190 58.41
161 192 67.17
161 195 45.80
162 164 51.01
162 172 78.45
162 176 90.78
162 177 88.76
162 192 80.88
162 195 58.80
162 198 58.78
163 169 94.84
163 171 92.29
163 185 58.82
163 186 96.35
163 190 45.56
164 176 57.01
164 177 92.90
164 183 99.79
164 195 91.65
164 198 23.17
165 167 51.13
165 179 45.78
165 182 78.80
166 182 30.00
166 191 84.94
166 193 95.10
167 179 92.44
167 186 75.17
167 191 92.87
168 169 42.57
168 171 73.35
168 175 8.25
168 184 74.87
168 194 73.28
169 171 38.03
169 173 75.58
169 175 41.24
169 184 92.89
170 174 31.40
170 183 87.12
170 189 43.38
170 196 72.93
171 173 39.91
171 175 68.60
171 186 69.15
172 190 95.71
172 192 11.73
172 195 59.14
173 175 95.19
173 186 56.34
174 183 80.63
174 189 49.93
174 196 41.66
175 184 83.10
175 194 72.72
176 198 35.42
177 183 89.89
177 195 52.52
178 187 68.85
178 188 36.91
179 183 99.99
179 189 84.52
180 181 42.39
180 187 51.51
180 199 62.90
181 187 89.42
181 199 82.22
182 191 82.47
183 189 46.37
183 196 94.28
185 190 61.89
187 188 59.23
187 199 96.58
189 196 82.17
190 192 85.07
190 195 96.73
192 195 52.31
193 197 84.75
