200	3244
63 129 94.64
63 131 64.83
63 136 118.12
63 137 48.05
63 138 65.77
63 141 75.92
63 149 98.93
63 154 105.27
63 156 104.92
63 158 123.88
63 159 68.18
63 167 97.23
63 169 72.70
63 175 77.51
63 179 120.95
63 180 67.04
63 181 72.92
63 199 29.94
64 66 103.34
64 87 122.24
64 91 94.86
64 102 76.48
64 105 78.33
64 106 92.11
64 107 35.65
64 115 105.62
64 119 79.31
64 120 68.09
64 122 94.98
64 128 22.32
64 129 83.33
64 131 73.73
64 137 57.71
64 138 42.25
64 141 43.03
64 148 99.85
64 149 92.36
64 154 84.34
64 158 115.34
64 159 95.94
64 169 89.28
64 175 97.82
64 180 100.29
64 181 42.09
64 184 118.58
64 196 122.17
64 199 46.81
65 72 59.03
65 76 111.50
65 78 112.95
65 88 103.16
65 108 17.30
65 121 100.67
65 126 35.62
65 135 111.98
65 139 27.76
65 142 114.99
65 153 68.91
65 156 105.10
65 161 58.13
65 162 116.30
65 163 100.88
65 167 113.28
65 170 107.15
65 172 44.59
65 173 73.01
65 177 103.72
65 179 112.46
65 182 53.10
65 188 58.80
65 194 123.03
66 77 89.08
66 87 32.44
66 91 104.03
66 92 88.79
66 105 32.65
66 106 23.78
66 107 68.45
66 113 94.05
66 119 124.51
66 121 59.53
66 122 70.93
66 123 103.50
66 126 122.41
66 128 84.26
66 129 80.80
66 131 34.89
66 132 82.60
66 134 90.92
66 137 46.58
66 138 98.08
66 156 50.05
66 158 88.82
66 159 124.35
66 162 75.12
66 167 63.22
66 169 14.17
66 172 112.65
66 175 10.51
66 177 65.22
66 179 38.08
66 180 91.80
66 199 112.67
67 68 33.50
67 69 8.78
67 70 115.73
67 71 116.53
67 86 120.88
67 97 58.93
67 103 49.34
67 109 63.08
67 110 53.99
67 112 112.84
67 116 108.65
67 118 117.20
67 133 90.54
67 145 27.96
67 146 117.71
67 150 112.79
67 157 27.84
67 171 47.86
67 195 83.58
68 69 30.95
68 70 82.35
68 86 88.79
68 97 50.45
68 103 26.52
68 109 84.22
68 110 86.49
68 116 108.83
68 133 79.45
68 145 53.94
68 150 102.38
68 157 61.22
68 164 121.36
68 171 73.63
68 195 111.41
69 70 111.86
69 71 124.95
69 86 119.67
69 97 64.32
69 103 42.50
69 109 71.84
69 110 55.65
69 112 115.17
69 116 100.22
69 118 116.38
69 133 81.81
69 145 36.67
69 146 110.87
69 150 104.02
69 157 31.58
69 164 123.24
69 168 122.90
69 171 56.40
69 195 81.67
70 86 37.70
70 94 116.82
70 97 102.96
70 103 74.82
70 133 99.87
70 150 113.67
71 88 85.26
71 97 113.52
71 109 56.84
71 110 107.36
71 112 114.46
71 135 85.14
71 142 80.10
71 145 88.98
71 157 103.47
71 163 91.22
71 171 68.73
71 190 36.24
71 192 82.70
71 194 73.18
72 76 66.94
72 78 56.07
72 81 74.55
72 88 76.09
72 108 76.32
72 126 89.78
72 135 68.94
72 139 80.73
72 142 98.38
72 153 18.22
72 161 9.15
72 163 63.13
72 170 84.73
72 172 96.65
72 173 107.50
72 182 54.82
72 188 85.89
72 190 122.33
72 192 118.17
72 194 81.07
72 197 112.24
73 75 80.24
73 80 112.78
73 89 72.26
73 96 57.56
73 98 97.93
73 99 62.04
73 100 91.07
73 125 78.02
73 127 108.08
73 130 66.11
73 143 123.08
73 144 23.48
73 147 117.10
73 149 92.32
73 151 90.11
73 154 124.75
73 160 20.63
73 165 78.28
73 166 46.98
73 176 71.00
73 178 68.45
73 183 58.13
73 187 22.01
73 189 34.39
73 191 95.21
74 75 104.25
74 79 122.34
74 80 113.87
74 93 122.43
74 95 60.00
74 98 90.88
74 101 123.66
74 111 72.93
74 155 113.18
74 166 117.12
74 174 115.78
74 176 102.91
74 187 115.55
75 79 93.92
75 80 33.17
75 93 54.31
75 95 66.79
75 96 84.94
75 99 122.23
75 111 123.94
75 114 118.51
75 124 117.22
75 125 63.38
75 127 68.02
75 136 88.93
75 144 69.64
75 152 115.87
75 155 98.57
75 160 100.87
75 166 102.93
75 176 9.65
75 183 75.34
75 187 72.27
75 189 114.64
75 198 91.52
76 78 36.84
76 81 23.77
76 135 113.75
76 139 121.24
76 153 77.64
76 161 60.75
76 163 115.00
76 170 42.53
76 173 120.90
76 182 121.76
76 188 100.61
76 194 124.04
76 197 45.80
77 87 62.89
77 92 84.18
77 105 106.74
77 106 93.09
77 108 122.66
77 113 101.03
77 117 56.98
77 121 114.92
77 122 109.14
77 123 54.13
77 126 101.64
77 131 111.44
77 132 7.70
77 134 83.26
77 139 110.38
77 156 107.10
77 158 107.97
77 162 24.11
77 169 100.58
77 173 94.72
77 175 98.79
77 177 42.77
77 179 64.81
77 186 65.79
77 188 114.75
78 81 25.07
78 88 104.47
78 135 81.18
78 153 57.88
78 161 54.88
78 163 85.08
78 170 77.63
78 182 106.25
78 188 120.61
78 190 122.64
78 194 90.32
78 197 76.16
79 80 64.46
79 93 46.66
79 94 116.73
79 95 64.58
79 111 79.79
79 114 113.71
79 116 64.15
79 124 66.32
79 127 121.33
79 133 104.55
79 146 44.95
79 150 92.49
79 152 123.17
79 155 14.64
79 164 88.39
79 168 87.14
79 174 59.89
79 176 102.78
79 195 113.99
79 198 19.49
80 93 21.22
80 95 61.13
80 96 107.83
80 111 112.44
80 114 96.09
80 124 85.09
80 125 77.46
80 127 66.65
80 136 81.12
80 144 99.86
80 146 95.17
80 152 97.26
80 155 72.00
80 168 101.70
80 174 115.50
80 176 42.81
80 183 97.44
80 187 105.42
80 198 59.18
81 135 106.14
81 153 80.21
81 161 70.84
81 163 110.13
81 170 65.52
81 188 122.81
81 194 114.99
81 197 52.20
82 83 67.66
82 84 75.11
82 85 92.42
82 104 84.49
82 119 84.60
82 138 119.71
82 140 100.70
82 141 107.20
82 148 69.00
82 184 67.42
82 185 61.52
82 193 87.12
82 196 102.07
83 84 64.65
83 85 28.31
83 92 102.12
83 104 24.31
83 113 85.52
83 119 61.14
83 122 93.36
83 129 83.99
83 134 103.13
83 138 99.43
83 140 77.13
83 141 107.65
83 148 41.44
83 158 81.48
83 184 116.52
83 185 6.52
83 193 20.08
83 196 40.52
84 85 64.25
84 104 55.58
84 119 121.81
84 140 26.17
84 148 100.95
84 185 64.74
84 193 69.22
84 196 101.97
85 92 92.62
85 104 9.48
85 113 78.33
85 119 82.91
85 122 96.48
85 129 91.92
85 134 92.82
85 138 117.94
85 140 66.49
85 148 65.74
85 158 78.92
85 185 34.64
85 193 11.13
85 196 42.72
86 97 89.00
86 103 92.45
87 92 61.68
87 105 43.90
87 106 30.20
87 107 86.70
87 113 71.09
87 117 119.10
87 119 122.66
87 121 83.77
87 122 59.11
87 123 71.09
87 126 123.42
87 128 100.77
87 129 74.12
87 131 48.56
87 132 55.55
87 134 63.25
87 137 65.23
87 138 105.73
87 156 73.96
87 158 69.90
87 162 56.09
87 167 91.47
87 169 40.01
87 175 42.92
87 177 54.43
87 179 40.52
87 180 124.24
87 196 110.31
88 108 115.20
88 112 96.86
88 135 29.93
88 142 25.70
88 153 58.90
88 161 85.24
88 163 19.93
88 172 112.75
88 182 52.19
88 190 63.82
88 192 47.54
88 194 32.10
89 98 66.18
89 99 20.70
89 100 50.39
89 101 82.05
89 130 67.61
89 143 54.59
89 144 95.53
89 147 50.58
89 151 27.15
89 160 60.68
89 165 98.83
89 166 38.11
89 178 98.15
89 187 68.76
89 189 54.74
89 191 66.87
90 91 121.01
90 110 83.75
90 112 39.63
90 114 59.65
90 118 24.07
90 124 76.76
90 136 110.70
90 142 103.23
90 146 111.59
90 152 70.49
90 157 110.92
90 168 56.04
90 180 117.62
90 192 83.88
90 195 59.66
90 198 124.39
91 96 121.94
91 102 49.11
91 105 108.06
91 106 114.46
91 107 90.94
91 114 88.41
91 120 50.35
91 121 88.48
91 125 103.94
91 127 88.55
91 128 97.84
91 131 104.31
91 136 70.41
91 137 92.74
91 149 117.28
91 152 74.00
91 156 90.88
91 159 23.22
91 167 72.09
91 169 97.91
91 175 93.52
91 180 17.18
91 183 119.49
91 199 56.52
92 104 101.44
92 105 76.54
92 106 70.86
92 107 108.81
92 113 17.39
92 119 99.15
92 122 43.22
92 123 43.97
92 128 116.34
92 129 57.79
92 131 80.63
92 132 77.63
92 134 3.06
92 137 95.07
92 138 104.14
92 148 101.56
92 158 28.14
92 162 95.02
92 169 88.73
92 175 97.81
92 177 103.97
92 179 100.59
92 185 106.66
92 193 88.95
92 196 62.97
93 95 64.44
93 111 107.58
93 114 87.59
93 116 107.29
93 118 122.28
93 124 66.07
93 125 93.21
93 127 75.94
93 136 85.14
93 144 120.56
93 146 73.99
93 152 92.07
93 155 56.80
93 168 84.18
93 174 102.63
93 176 63.94
93 183 115.57
93 198 38.46
94 103 107.26
94 111 103.72
94 116 74.05
94 133 61.53
94 146 116.04
94 150 43.84
94 155 107.21
94 164 31.91
94 174 67.95
95 111 57.40
95 116 121.23
95 124 122.09
95 146 109.48
95 155 58.40
95 174 80.01
95 176 70.97
95 187 115.43
95 198 76.78
96 99 118.96
96 102 77.27
96 120 81.48
96 125 37.26
96 127 69.41
96 130 90.89
96 136 87.43
96 144 36.11
96 149 46.44
96 154 89.80
96 159 99.46
96 160 65.65
96 165 80.37
96 166 104.54
96 176 79.99
96 178 67.62
96 181 124.26
96 183 10.51
96 187 74.82
96 189 74.72
96 199 97.29
97 103 76.23
97 109 60.56
97 110 105.82
97 145 52.91
97 157 79.21
97 171 61.97
98 99 51.17
98 100 116.49
98 101 45.52
98 143 62.78
98 144 118.16
98 147 55.08
98 151 46.04
98 160 100.53
98 166 53.63
98 176 119.64
98 187 79.53
98 189 103.36
99 100 68.71
99 101 77.66
99 130 76.97
99 143 61.24
99 144 85.40
99 147 55.07
99 151 28.09
99 160 56.23
99 165 105.97
99 166 19.33
99 176 112.77
99 178 102.82
99 183 120.16
99 187 53.21
99 189 55.14
99 191 83.65
100 130 41.65
100 143 88.12
100 144 109.61
100 147 88.10
100 151 73.78
100 160 71.38
100 165 70.49
100 166 80.37
100 178 76.26
100 187 99.27
100 189 58.13
100 191 18.34
101 143 42.55
101 147 39.05
101 151 54.89
101 166 89.12
101 187 120.59
102 105 124.90
102 107 91.77
102 114 108.68
102 120 8.39
102 125 70.29
102 127 71.04
102 128 90.32
102 131 120.20
102 136 65.86
102 137 104.30
102 138 117.81
102 141 115.34
102 144 112.17
102 149 68.30
102 152 93.14
102 154 98.83
102 159 31.99
102 167 117.84
102 169 122.68
102 175 123.17
102 180 65.26
102 181 96.41
102 183 77.28
102 199 30.16
103 109 108.25
103 110 94.36
103 116 86.65
103 133 53.76
103 145 75.30
103 146 113.48
103 150 76.47
103 157 73.47
103 164 95.24
103 171 95.59
103 195 110.59
104 113 86.73
104 119 83.28
104 122 102.97
104 129 97.14
104 134 101.75
104 138 119.90
104 140 60.18
104 148 64.72
104 158 86.49
104 185 29.91
104 193 14.62
104 196 48.40
105 106 13.87
105 107 42.82
105 113 75.85
105 119 92.07
105 120 118.11
105 121 88.58
105 122 45.27
105 123 104.53
105 128 56.99
105 129 50.85
105 131 4.90
105 132 99.33
105 134 79.32
105 137 21.97
105 138 66.13
105 141 98.10
105 148 108.42
105 156 79.85
105 158 66.96
105 159 124.40
105 162 98.67
105 167 88.21
105 169 21.10
105 175 34.22
105 177 92.94
105 179 68.99
105 180 100.23
105 181 116.02
105 196 98.69
105 199 99.49
106 107 56.52
106 113 73.27
106 119 101.93
106 121 82.96
106 122 47.42
106 123 94.18
106 128 70.86
106 129 57.09
106 131 18.39
106 132 85.74
106 134 73.38
106 137 35.08
106 138 78.87
106 141 111.37
106 148 116.90
106 156 73.64
106 158 66.53
106 162 84.83
106 167 85.13
106 169 18.11
106 175 29.33
106 177 79.56
106 179 56.90
106 180 104.87
106 196 102.16
106 199 111.20
107 113 102.22
107 119 78.22
107 120 83.95
107 121 109.56
107 122 67.44
107 128 16.05
107 129 60.66
107 131 38.14
107 134 111.84
107 137 22.16
107 138 40.13
107 141 63.72
107 148 98.55
107 149 124.60
107 154 120.00
107 156 103.21
107 158 89.90
107 159 100.45
107 167 102.70
107 169 54.29
107 175 63.99
107 179 106.50
107 180 90.04
107 181 75.31
107 196 107.30
107 199 62.95
108 121 84.94
108 126 25.14
108 132 124.71
108 139 20.91
108 142 124.23
108 153 85.66
108 156 88.75
108 161 75.35
108 162 101.21
108 163 114.99
108 167 98.38
108 170 119.11
108 172 33.31
108 173 70.21
108 177 87.64
108 179 95.23
108 182 63.39
108 186 120.21
108 188 60.97
109 110 75.34
109 112 111.81
109 142 113.68
109 145 35.27
109 157 59.00
109 171 18.33
109 190 92.85
109 192 104.95
109 195 114.43
110 112 59.59
110 116 113.28
110 118 66.06
110 124 97.70
110 133 114.59
110 142 108.75
110 145 54.14
110 146 101.05
110 157 27.18
110 168 85.39
110 171 57.93
110 192 88.83
110 195 39.12
111 116 106.94
111 146 117.22
111 150 111.78
111 155 65.65
111 164 94.99
111 174 45.62
111 198 98.92
112 114 98.47
112 118 41.67
112 124 100.43
112 135 125.00
112 142 71.48
112 145 105.79
112 152 110.03
112 157 85.09
112 163 116.78
112 168 80.26
112 171 99.87
112 182 111.45
112 192 50.00
112 194 121.71
112 195 56.54
113 119 82.98
113 122 34.79
113 123 60.68
113 128 107.65
113 129 45.75
113 131 79.24
113 132 94.27
113 134 19.28
113 137 91.59
113 138 91.93
113 141 121.73
113 148 84.37
113 158 13.54
113 162 110.47
113 169 91.36
113 175 101.99
113 177 117.97
113 179 111.35
113 185 89.83
113 193 73.54
113 196 45.83
114 118 63.37
114 120 115.79
114 124 59.18
114 125 103.69
114 127 70.94
114 136 52.60
114 146 100.90
114 152 15.62
114 159 82.64
114 168 50.91
114 180 93.65
114 195 90.84
114 198 94.45
115 119 121.87
115 128 123.14
115 130 117.48
115 138 117.12
115 141 83.58
115 149 89.62
115 154 44.95
115 165 87.45
115 178 92.60
115 181 63.82
115 184 59.85
116 118 124.67
116 124 85.24
116 133 40.69
116 146 43.74
116 150 34.62
116 155 63.70
116 157 112.96
116 164 42.48
116 168 98.75
116 174 62.88
116 195 96.86
116 198 69.28
117 123 95.57
117 126 100.68
117 132 64.67
117 139 106.92
117 162 67.12
117 173 67.75
117 177 81.43
117 179 110.43
117 186 11.95
117 188 89.77
118 124 59.68
118 136 115.93
118 142 112.66
118 145 120.09
118 146 90.04
118 152 77.41
118 157 92.68
118 168 39.01
118 171 120.99
118 192 91.49
118 195 36.40
118 198 107.23
119 122 65.82
119 128 69.71
119 129 49.02
119 131 90.86
119 134 101.64
119 137 87.79
119 138 39.61
119 141 48.89
119 148 20.87
119 158 71.03
119 169 112.89
119 181 80.22
119 184 92.04
119 185 58.49
119 193 71.78
119 196 52.51
120 125 77.40
120 127 79.38
120 128 82.08
120 131 113.35
120 136 74.08
120 137 97.20
120 138 109.44
120 141 107.20
120 144 116.98
120 149 67.49
120 152 100.20
120 154 94.62
120 159 36.52
120 167 116.28
120 169 116.85
120 175 118.03
120 180 65.48
120 181 89.01
120 183 82.41
120 199 21.84
121 126 90.30
121 128 124.95
121 131 88.85
121 132 111.51
121 137 92.65
121 139 95.44
121 156 9.83
121 159 111.67
121 162 92.17
121 167 16.60
121 169 67.54
121 172 59.78
121 175 54.49
121 177 73.85
121 179 51.70
121 180 71.42
121 182 119.27
122 123 83.94
122 128 73.49
122 129 17.31
122 131 47.63
122 132 101.54
122 134 46.26
122 137 57.79
122 138 61.72
122 141 94.17
122 148 75.63
122 156 120.97
122 158 23.03
122 162 111.10
122 169 64.20
122 175 76.53
122 177 113.00
122 179 98.03
122 181 121.18
122 185 95.56
122 193 88.40
122 196 54.75
123 129 100.14
123 131 109.32
123 132 50.45
123 134 41.56
123 158 72.10
123 162 73.64
123 169 109.19
123 175 113.93
123 177 88.90
123 179 98.42
123 186 107.07
123 193 124.45
123 196 104.03
124 127 103.48
124 133 118.78
124 136 96.22
124 146 41.97
124 150 119.66
124 152 73.21
124 155 80.45
124 157 116.85
124 168 20.94
124 174 119.49
124 195 59.36
124 198 47.81
125 127 32.83
125 136 53.43
125 144 54.89
125 149 74.80
125 152 93.14
125 154 119.86
125 159 80.77
125 160 92.82
125 165 117.56
125 166 121.57
125 176 62.46
125 178 104.77
125 180 120.75
125 183 27.70
125 187 87.50
125 189 104.48
125 199 98.02
126 132 104.62
126 139 9.05
126 153 102.42
126 156 91.46
126 161 86.43
126 162 82.07
126 167 105.78
126 170 112.83
126 172 52.45
126 173 47.46
126 175 124.91
126 177 71.52
126 179 86.09
126 182 87.41
126 186 95.08
126 188 44.02
127 136 23.41
127 144 85.82
127 149 100.40
127 152 61.08
127 159 67.37
127 160 124.39
127 168 108.57
127 176 71.72
127 180 103.76
127 183 60.38
127 187 114.03
127 198 107.91
127 199 101.20
128 129 63.19
128 131 52.59
128 134 119.40
128 137 37.72
128 138 30.10
128 141 48.33
128 148 90.54
128 149 114.33
128 154 105.83
128 156 118.86
128 158 94.61
128 159 103.98
128 167 117.35
128 169 70.09
128 175 80.02
128 179 122.34
128 180 99.45
128 181 59.57
128 196 105.83
128 199 60.27
129 131 51.63
129 132 118.74
129 134 60.73
129 137 56.88
129 138 46.46
129 141 77.82
129 148 60.70
129 158 32.26
129 169 71.63
129 175 84.62
129 179 111.44
129 181 105.90
129 185 85.19
129 193 82.58
129 196 49.22
129 199 122.51
130 143 118.62
130 144 78.33
130 147 116.33
130 149 93.33
130 151 94.77
130 154 100.25
130 160 45.89
130 165 31.91
130 166 78.82
130 178 35.04
130 183 98.52
130 187 82.10
130 189 33.14
130 191 34.79
131 132 104.05
131 134 83.45
131 137 17.07
131 138 63.23
131 141 94.67
131 148 107.81
131 156 80.40
131 158 69.83
131 159 120.23
131 162 102.95
131 167 87.57
131 169 22.11
131 175 35.04
131 177 96.73
131 179 72.07
131 180 97.00
131 181 111.83
131 196 100.14
131 199 94.63
132 134 76.86
132 137 120.79
132 139 113.50
132 156 103.33
132 158 100.83
132 162 23.90
132 167 124.93
132 169 93.74
132 173 100.61
132 175 92.48
132 177 41.44
132 179 60.55
132 186 73.47
132 188 120.16
133 145 118.47
133 146 80.37
133 150 23.00
133 155 102.59
133 157 104.55
133 164 42.22
133 174 88.17
133 195 112.01
133 198 109.75
134 137 97.99
134 138 107.12
134 148 103.64
134 158 30.72
134 162 94.81
134 169 91.17
134 175 100.05
134 177 104.27
134 179 101.74
134 185 107.81
134 193 89.50
134 196 64.37
135 142 53.68
135 153 50.87
135 161 77.51
135 163 13.51
135 182 68.84
135 190 53.64
135 192 75.01
135 194 12.13
136 144 107.95
136 149 110.83
136 152 40.23
136 159 52.10
136 168 96.92
136 176 93.65
136 180 84.15
136 183 79.61
136 198 111.08
136 199 94.94
137 138 54.60
137 141 83.20
137 148 106.58
137 156 85.31
137 158 80.78
137 159 106.72
137 162 118.58
137 167 88.28
137 169 32.43
137 175 43.09
137 177 111.03
137 179 84.66
137 180 87.69
137 181 97.28
137 196 106.05
137 199 77.96
138 141 33.65
138 148 60.46
138 154 111.24
138 158 78.40
138 169 84.69
138 175 96.77
138 181 59.53
138 184 107.55
138 185 97.47
138 193 106.99
138 196 80.06
138 199 87.70
139 153 93.51
139 156 97.35
139 161 77.39
139 162 91.07
139 167 110.42
139 170 106.73
139 172 52.12
139 173 49.31
139 177 80.55
139 179 94.44
139 182 80.46
139 186 100.61
139 188 41.60
140 148 117.24
140 185 79.24
140 193 74.80
140 196 108.55
141 148 66.30
141 149 109.60
141 154 82.52
141 158 108.37
141 169 115.08
141 181 31.43
141 184 78.87
141 185 103.81
141 193 120.29
141 196 100.31
141 199 87.46
142 153 82.30
142 157 123.86
142 161 107.42
142 163 45.49
142 171 112.81
142 172 114.74
142 182 61.90
142 190 69.88
142 192 21.85
142 194 51.86
142 195 124.02
143 147 7.91
143 151 33.26
143 160 114.47
143 166 79.05
143 187 113.66
143 189 109.33
143 191 106.41
144 149 76.86
144 151 113.49
144 154 114.77
144 160 38.71
144 165 81.47
144 166 69.54
144 176 61.64
144 178 69.57
144 183 35.06
144 187 38.71
144 189 51.49
144 191 110.89
145 157 29.71
145 171 20.30
145 190 123.66
145 192 115.03
145 195 91.43
146 150 78.35
146 152 114.37
146 155 54.62
146 157 111.25
146 164 84.14
146 168 57.93
146 174 82.99
146 195 71.58
146 198 37.05
147 151 26.99
147 160 109.42
147 166 72.32
147 187 106.89
147 189 105.03
147 191 106.44
148 158 74.52
148 181 96.73
148 184 91.24
148 185 38.11
148 193 54.82
148 196 44.56
149 154 45.07
149 159 99.27
149 160 90.85
149 165 68.29
149 178 59.19
149 181 79.00
149 183 55.58
149 187 113.22
149 189 93.65
149 199 73.27
150 155 87.79
150 157 124.89
150 164 19.31
150 174 66.66
150 195 123.92
150 198 101.37
151 160 82.93
151 166 45.86
151 178 124.81
151 187 80.46
151 189 79.53
151 191 91.45
152 159 67.11
152 167 120.60
152 168 66.39
152 176 122.72
152 180 80.67
152 183 119.76
152 195 106.22
152 198 104.37
152 199 117.78
153 161 27.14
153 163 44.99
153 170 100.86
153 172 100.66
153 173 124.34
153 182 48.43
153 188 103.08
153 190 104.40
153 192 102.86
153 194 63.00
153 197 123.43
154 160 116.75
154 165 68.53
154 178 67.35
154 181 51.96
154 183 99.64
154 184 97.74
154 189 114.40
154 191 123.86
154 199 89.72
155 164 80.86
155 168 101.14
155 174 46.51
155 176 106.80
155 198 34.13
156 159 114.08
156 162 84.91
156 167 21.90
156 169 58.75
156 172 66.21
156 175 45.63
156 177 67.03
156 179 43.00
156 180 74.19
156 199 123.91
157 168 107.64
157 171 40.70
157 192 106.19
157 195 62.09
158 162 114.85
158 169 84.29
158 175 95.80
158 177 120.34
158 179 110.40
158 185 85.01
158 193 72.42
158 196 40.97
159 167 95.25
159 169 116.84
159 175 113.92
159 180 40.28
159 181 123.57
159 183 96.57
159 199 51.04
160 165 62.05
160 166 46.90
160 176 91.63
160 178 54.19
160 183 69.22
160 187 37.09
160 189 13.79
160 191 74.65
161 163 72.13
161 170 75.91
161 172 98.37
161 173 100.64
161 182 61.67
161 188 78.75
161 194 89.62
161 197 105.40
162 167 106.81
162 169 88.21
162 172 107.37
162 173 84.95
162 175 83.69
162 177 18.82
162 179 44.35
162 186 72.66
162 188 102.45
163 172 118.25
163 182 55.72
163 190 62.86
163 192 67.32
163 194 22.40
164 174 51.22
164 198 100.54
165 166 104.33
165 178 12.83
165 181 120.49
165 183 89.98
165 187 98.54
165 189 53.97
165 191 57.98
166 176 93.46
166 178 98.93
166 183 104.60
166 187 34.61
166 189 50.56
166 191 92.90
167 169 68.01
167 172 70.28
167 175 55.80
167 177 88.90
167 179 64.41
167 180 54.97
167 199 111.80
168 195 46.31
168 198 68.75
169 172 123.58
169 175 13.12
169 177 79.15
169 179 52.25
169 180 87.46
169 196 118.60
169 199 100.79
170 173 90.48
170 188 74.26
170 197 50.80
171 190 103.37
171 192 100.84
171 195 97.02
172 173 99.91
172 175 110.59
172 177 90.19
172 179 86.95
172 180 118.98
172 182 62.52
172 188 93.55
172 192 120.14
173 177 84.82
173 179 109.99
173 186 58.38
173 188 22.20
174 198 78.29
175 177 72.32
175 179 43.72
175 180 81.35
175 199 103.83
176 183 70.91
176 187 62.62
176 189 105.37
176 198 100.96
177 179 29.46
177 186 85.06
177 188 99.21
178 181 118.72
178 183 77.17
178 187 89.50
178 189 48.50
178 191 66.05
179 180 110.90
179 186 114.47
179 188 121.31
180 199 67.80
181 184 82.40
181 199 72.99
182 188 108.55
182 190 115.36
182 192 75.76
182 194 77.77
183 187 72.98
183 189 79.59
183 199 99.85
184 185 110.14
185 193 26.60
185 196 44.25
186 188 80.02
187 189 48.96
187 191 106.89
188 197 124.91
189 191 60.86
190 192 81.84
190 194 41.60
192 194 71.92
192 195 102.23
193 196 33.78
195 198 99.58
