400 8738
42 128 49.31
42 129 77.89
42 131 95.36
42 137 84.02
42 138 34.05
42 141 1.17
42 148 65.46
42 154 82.89
42 181 32.00
42 184 77.90
42 196 99.81
42 199 88.62
42 209 93.14
42 211 19.74
42 231 66.34
42 247 88.41
42 248 77.22
42 251 79.01
42 261 53.38
42 274 92.42
42 277 28.22
42 289 80.52
42 295 90.81
42 299 52.40
42 321 31.98
42 345 64.81
42 350 38.40
42 351 41.68
42 352 71.30
42 364 72.50
42 367 51.82
42 372 63.11
42 388 88.72
42 395 84.29
43 48 93.46
43 52 41.06
43 59 30.37
43 67 89.24
43 68 71.85
43 69 80.87
43 70 82.26
43 94 62.22
43 103 45.33
43 116 58.34
43 133 17.71
43 146 97.71
43 150 34.69
43 164 51.73
43 203 37.77
43 207 31.79
43 212 64.54
43 213 69.76
43 215 59.25
43 227 86.81
43 255 16.73
43 338 12.17
43 342 82.42
43 358 87.87
43 373 67.39
43 387 97.88
43 394 76.07
44 48 68.39
44 61 81.44
44 69 97.57
44 79 86.68
44 90 67.24
44 93 96.95
44 110 65.76
44 112 78.58
44 114 76.75
44 116 80.80
44 118 44.18
44 124 32.13
44 146 46.91
44 152 92.30
44 155 98.96
44 157 84.91
44 168 26.02
44 195 28.45
44 198 71.43
44 207 92.33
44 212 95.86
44 213 64.17
44 215 65.20
44 218 84.66
44 227 33.87
44 228 48.56
44 236 17.15
44 240 88.08
44 252 24.14
44 257 98.49
44 265 60.13
44 269 48.64
44 290 93.02
44 293 75.47
44 306 80.50
44 318 87.57
44 333 58.98
44 336 97.54
44 344 75.74
44 365 50.65
44 373 76.99
44 374 46.13
44 377 17.20
44 387 30.66
44 396 72.04
45 100 78.45
45 115 69.17
45 130 51.19
45 149 83.89
45 154 66.63
45 160 90.01
45 165 29.24
45 178 41.10
45 189 80.33
45 191 61.46
45 237 89.24
45 250 77.22
45 253 48.45
45 259 71.26
45 262 41.10
45 268 56.35
45 274 72.01
45 292 93.70
45 295 61.39
45 322 84.45
45 325 48.55
45 346 44.38
45 376 52.35
45 381 35.20
45 383 74.01
45 388 79.37
46 49 29.38
46 61 94.63
46 73 94.32
46 74 54.40
46 75 50.29
46 79 99.82
46 80 66.53
46 93 81.02
46 95 41.31
46 98 94.09
46 111 92.49
46 144 96.24
46 155 96.92
46 166 92.07
46 176 48.51
46 187 75.83
46 216 19.34
46 220 93.54
46 229 60.67
46 230 28.37
46 233 62.64
46 244 1.17
46 246 11.36
46 254 55.01
46 256 64.79
46 260 68.30
46 263 50.66
46 264 67.16
46 267 69.17
46 282 47.66
46 288 35.10
46 298 76.86
46 300 73.96
46 305 28.95
46 315 52.10
46 318 90.53
46 319 54.27
46 326 45.00
46 341 94.38
46 348 61.31
46 349 90.79
46 362 85.98
46 378 65.42
46 382 65.81
46 398 72.65
46 399 53.70
47 48 58.32
47 61 86.36
47 79 53.25
47 93 95.01
47 94 75.76
47 95 72.48
47 111 42.82
47 116 64.14
47 133 92.48
47 146 79.80
47 150 71.73
47 155 39.40
47 164 57.44
47 174 8.08
47 198 72.08
47 203 69.85
47 212 47.09
47 213 72.36
47 229 56.44
47 233 61.49
47 256 56.21
47 282 87.08
47 284 40.31
47 288 95.40
47 290 36.70
47 318 68.67
47 338 97.87
47 342 55.67
47 378 57.85
47 382 68.77
47 396 85.27
48 61 55.56
48 79 31.60
48 80 92.28
48 93 72.15
48 95 94.60
48 111 96.40
48 116 35.21
48 124 59.90
48 133 75.77
48 146 21.48
48 150 67.78
48 155 36.81
48 164 69.20
48 168 77.93
48 174 61.61
48 195 92.48
48 198 34.08
48 203 59.89
48 207 82.75
48 212 37.94
48 213 27.10
48 215 72.81
48 227 60.43
48 229 93.06
48 233 68.77
48 236 51.24
48 252 54.34
48 255 99.82
48 256 96.85
48 282 87.60
48 284 98.43
48 290 26.84
48 318 45.64
48 333 88.94
48 338 91.33
48 342 94.00
48 373 96.08
48 374 96.08
48 377 82.88
48 378 66.34
48 382 66.38
48 387 74.95
48 396 48.18
48 398 98.22
49 74 31.53
49 75 78.85
49 80 95.49
49 95 56.21
49 98 74.85
49 111 91.94
49 166 89.30
49 176 75.69
49 187 84.35
49 216 47.45
49 229 66.14
49 230 50.61
49 233 82.78
49 244 30.38
49 246 18.03
49 254 29.36
49 256 67.35
49 260 44.31
49 263 79.30
49 264 73.78
49 267 60.13
49 282 73.89
49 288 27.73
49 298 86.70
49 300 46.79
49 305 15.46
49 315 81.41
49 319 35.52
49 326 18.50
49 348 67.76
49 362 66.04
49 378 84.73
49 382 88.74
49 399 30.26
50 54 75.86
50 56 18.42
50 65 94.56
50 66 52.97
50 77 71.35
50 87 58.48
50 105 85.14
50 106 73.80
50 108 77.29
50 121 44.50
50 126 69.47
50 131 87.78
50 132 68.80
50 137 98.94
50 139 77.51
50 156 38.19
50 162 47.97
50 167 59.89
50 169 66.76
50 172 69.65
50 173 98.03
50 175 56.26
50 177 29.41
50 179 18.05
50 202 92.19
50 204 23.19
50 210 4.82
50 217 87.24
50 224 39.64
50 226 97.55
50 235 94.14
50 243 91.49
50 247 98.31
50 266 25.22
50 271 43.89
50 276 84.85
50 303 70.89
50 304 72.14
50 308 55.14
50 312 42.75
50 323 28.69
50 329 74.48
50 335 98.12
50 337 44.93
50 339 43.66
50 353 97.68
50 356 95.22
50 359 21.57
50 360 57.34
50 369 61.19
50 371 33.04
50 384 99.93
50 389 69.21
51 62 18.76
51 89 53.54
51 98 58.56
51 99 58.84
51 100 89.30
51 101 39.46
51 143 4.24
51 147 4.07
51 151 30.75
51 166 76.26
51 258 60.46
51 267 82.14
51 291 14.45
51 292 80.67
51 296 40.57
51 300 96.76
51 316 32.28
51 322 89.86
51 357 32.95
51 362 67.47
51 383 91.80
52 59 16.95
52 67 74.54
52 68 45.18
52 69 68.49
52 70 50.30
52 86 74.81
52 94 96.03
52 97 87.08
52 103 26.76
52 116 95.77
52 133 56.43
52 145 98.60
52 150 75.74
52 157 99.86
52 164 92.17
52 203 78.39
52 207 50.04
52 215 75.21
52 255 48.36
52 314 72.50
52 338 50.66
52 358 50.85
52 373 69.46
52 375 68.22
52 394 48.65
53 54 76.17
53 55 95.53
53 58 43.00
53 63 32.65
53 64 62.83
53 66 97.88
53 91 32.48
53 102 35.15
53 105 92.00
53 107 64.76
53 120 30.76
53 127 98.90
53 128 68.49
53 131 87.51
53 136 86.89
53 137 72.72
53 138 98.41
53 149 95.90
53 159 35.76
53 167 87.23
53 169 87.99
53 175 88.04
53 180 41.90
53 181 96.25
53 199 26.04
53 201 58.09
53 202 41.88
53 205 49.46
53 206 82.85
53 231 66.38
53 235 63.25
53 241 74.16
53 247 59.61
53 257 94.92
53 273 52.46
53 277 89.76
53 278 10.24
53 283 30.12
53 286 82.70
53 289 50.82
53 302 73.31
53 304 89.15
53 309 80.45
53 310 84.08
53 345 59.77
53 351 87.13
53 361 35.97
53 363 94.54
53 372 58.41
53 388 97.15
53 393 96.32
54 55 84.34
54 56 90.48
54 58 74.67
54 63 60.48
54 64 78.46
54 66 25.32
54 87 52.00
54 91 88.00
54 92 96.83
54 105 22.37
54 106 26.48
54 107 44.37
54 113 97.62
54 121 69.82
54 122 67.63
54 128 60.40
54 129 72.20
54 131 20.59
54 134 99.44
54 137 23.81
54 138 78.18
54 156 62.00
54 158 89.20
54 167 67.31
54 169 12.30
54 175 19.62
54 177 90.49
54 179 62.69
54 180 78.85
54 199 88.49
54 202 42.20
54 204 90.57
54 210 74.30
54 224 76.61
54 231 42.12
54 235 78.27
54 247 23.34
54 266 93.87
54 271 77.78
54 278 85.98
54 283 84.82
54 303 45.02
54 304 81.07
54 312 33.87
54 323 71.92
54 329 52.50
54 337 91.70
54 339 52.50
54 345 46.38
54 351 67.03
54 359 76.17
54 360 58.39
54 361 99.16
54 364 61.58
54 371 88.30
54 372 49.17
55 63 63.32
55 64 35.60
55 105 74.39
55 106 87.56
55 107 42.96
55 119 43.72
55 122 72.63
55 128 29.59
55 129 57.33
55 131 71.08
55 137 60.53
55 138 10.92
55 141 23.84
55 148 64.35
55 158 89.15
55 169 91.87
55 181 48.61
55 196 88.65
55 199 82.25
55 202 99.30
55 209 97.37
55 211 21.93
55 231 44.15
55 247 66.46
55 248 78.25
55 251 82.87
55 261 75.38
55 277 41.09
55 289 81.35
55 299 64.35
55 321 56.32
55 345 44.36
55 350 59.06
55 351 17.47
55 352 60.33
55 364 49.96
55 367 75.40
55 372 43.40
55 395 81.58
56 65 76.56
56 66 69.31
56 77 82.47
56 87 76.89
56 106 91.21
56 108 59.26
56 121 43.07
56 126 54.12
56 132 81.31
56 139 61.46
56 156 40.64
56 162 58.36
56 167 59.66
56 169 82.55
56 172 52.10
56 173 88.93
56 175 70.99
56 177 39.89
56 179 36.45
56 188 94.79
56 204 31.71
56 210 17.30
56 217 69.54
56 224 55.81
56 226 84.85
56 235 94.32
56 243 73.08
56 266 31.83
56 271 60.01
56 276 94.25
56 303 89.23
56 304 68.75
56 308 39.20
56 312 58.89
56 323 27.48
56 329 92.90
56 337 33.92
56 339 62.08
56 359 18.93
56 360 75.62
56 369 46.62
56 371 21.58
56 379 99.55
56 384 84.49
56 389 74.60
57 60 86.14
57 65 57.66
57 72 18.95
57 76 84.90
57 78 68.84
57 81 90.01
57 88 58.98
57 108 74.07
57 126 92.01
57 135 57.23
57 139 83.25
57 142 80.10
57 153 12.46
57 161 27.59
57 163 48.76
57 172 88.20
57 182 37.77
57 188 96.69
57 192 99.49
57 194 69.12
57 217 66.32
57 221 62.73
57 223 58.85
57 243 59.36
57 245 32.66
57 279 71.79
57 280 71.69
57 287 33.33
57 297 90.92
57 301 95.82
57 313 90.82
57 317 86.10
57 320 18.11
57 327 3.45
57 328 38.09
57 330 38.98
57 332 79.32
57 354 73.41
57 355 75.60
57 379 32.95
57 384 88.67
57 392 53.84
58 63 66.14
58 64 99.51
58 66 87.13
58 91 21.36
58 102 68.40
58 105 96.24
58 107 87.63
58 114 97.73
58 120 68.14
58 121 67.12
58 128 97.63
58 131 93.11
58 136 88.98
58 137 84.31
58 152 84.97
58 156 69.64
58 159 44.57
58 167 50.76
58 169 83.04
58 175 76.70
58 180 4.83
58 199 69.04
58 201 57.78
58 202 33.43
58 205 60.73
58 206 95.07
58 226 89.76
58 231 87.94
58 235 20.58
58 247 70.75
58 257 74.73
58 273 88.28
58 278 44.33
58 283 19.99
58 286 99.72
58 289 93.62
58 302 69.03
58 304 48.37
58 309 98.93
58 312 86.97
58 323 82.34
58 336 90.70
58 337 86.06
58 345 84.25
58 359 90.98
58 361 33.02
58 363 84.25
58 369 95.10
58 371 92.93
58 372 84.38
59 67 87.83
59 68 60.85
59 69 80.95
59 70 52.27
59 86 83.20
59 94 79.70
59 103 38.51
59 116 88.40
59 133 47.75
59 150 63.81
59 164 78.60
59 203 67.91
59 207 50.06
59 212 94.78
59 213 98.68
59 215 77.86
59 255 33.18
59 314 80.74
59 338 37.30
59 358 57.54
59 373 77.12
59 375 82.78
59 394 47.12
60 72 67.74
60 76 6.51
60 78 42.66
60 81 30.14
60 153 79.68
60 161 60.89
60 170 36.04
60 188 95.47
60 197 44.53
60 208 21.38
60 238 52.84
60 242 78.90
60 285 34.11
60 287 75.94
60 320 87.39
60 327 87.98
60 328 49.99
60 330 52.06
60 332 29.07
60 354 15.62
60 355 70.68
60 379 98.26
60 385 59.05
60 392 60.12
61 75 72.00
61 79 34.13
61 80 38.98
61 93 17.77
61 95 71.35
61 114 84.85
61 116 90.76
61 124 52.04
61 127 87.61
61 136 92.94
61 146 56.22
61 152 92.21
61 155 46.97
61 168 71.70
61 174 93.44
61 176 81.60
61 198 21.48
61 212 90.87
61 213 80.34
61 216 75.36
61 227 95.69
61 229 84.42
61 230 98.33
61 233 45.70
61 234 85.16
61 236 69.87
61 244 93.47
61 252 57.36
61 256 90.92
61 263 71.10
61 269 85.10
61 270 76.58
61 282 47.07
61 290 53.27
61 315 53.24
61 318 17.83
61 333 58.47
61 363 90.44
61 377 98.55
61 378 46.53
61 382 35.23
61 396 9.93
61 398 43.30
62 89 67.90
62 98 75.86
62 99 76.20
62 100 95.64
62 101 47.35
62 143 15.32
62 147 22.83
62 151 48.40
62 166 94.25
62 258 71.44
62 291 17.42
62 292 94.28
62 296 52.72
62 316 48.81
62 357 47.88
62 362 84.72
63 64 33.39
63 66 85.45
63 91 62.93
63 102 57.77
63 105 69.71
63 106 81.76
63 107 34.08
63 120 50.10
63 128 35.84
63 129 94.64
63 131 64.83
63 137 48.05
63 138 65.77
63 141 75.92
63 149 98.93
63 159 68.18
63 167 97.23
63 169 72.70
63 175 77.51
63 180 67.04
63 181 72.92
63 199 29.94
63 201 90.48
63 202 45.94
63 205 80.51
63 211 84.74
63 231 36.22
63 235 83.47
63 241 92.74
63 247 38.23
63 273 68.00
63 274 99.23
63 277 64.90
63 278 41.69
63 283 60.02
63 289 48.01
63 312 92.61
63 321 99.26
63 345 28.72
63 351 54.50
63 361 68.35
63 364 82.02
63 372 26.77
63 388 92.01
64 91 94.86
64 102 76.48
64 105 78.33
64 106 92.11
64 107 35.65
64 119 79.31
64 120 68.09
64 122 94.98
64 128 22.32
64 129 83.33
64 131 73.73
64 137 57.71
64 138 42.25
64 141 43.03
64 148 99.85
64 149 92.36
64 154 84.34
64 159 95.94
64 169 89.28
64 175 97.82
64 181 42.09
64 199 46.81
64 202 77.37
64 211 54.73
64 231 38.44
64 247 55.59
64 261 95.69
64 273 78.58
64 274 84.15
64 277 33.28
64 278 69.82
64 283 92.16
64 289 47.47
64 299 95.38
64 321 66.31
64 345 32.33
64 350 82.09
64 351 35.43
64 352 94.62
64 361 98.58
64 364 72.42
64 367 91.52
64 372 29.38
64 388 77.82
65 72 59.03
65 108 17.30
65 126 35.62
65 139 27.76
65 153 68.91
65 161 58.13
65 172 44.59
65 173 73.01
65 182 53.10
65 188 58.80
65 204 96.39
65 210 93.86
65 217 8.96
65 221 96.56
65 223 82.95
65 226 86.42
65 243 15.64
65 245 78.50
65 266 94.07
65 280 90.31
65 287 36.25
65 301 87.08
65 308 43.03
65 320 75.73
65 323 93.14
65 327 60.42
65 328 65.18
65 330 83.73
65 332 87.14
65 337 77.42
65 347 94.13
65 355 54.21
65 359 88.36
65 369 65.19
65 371 76.84
65 379 24.97
65 384 68.49
66 77 89.08
66 87 32.44
66 92 88.79
66 105 32.65
66 106 23.78
66 107 68.45
66 113 94.05
66 121 59.53
66 122 70.93
66 128 84.26
66 129 80.80
66 131 34.89
66 132 82.60
66 134 90.92
66 137 46.58
66 138 98.08
66 156 50.05
66 158 88.82
66 162 75.12
66 167 63.22
66 169 14.17
66 175 10.51
66 177 65.22
66 179 38.08
66 180 91.80
66 202 58.94
66 204 65.63
66 210 52.27
66 224 51.78
66 231 65.96
66 235 84.79
66 247 48.65
66 266 68.95
66 271 53.32
66 303 32.65
66 304 78.62
66 312 10.44
66 323 56.13
66 329 39.94
66 335 88.27
66 337 77.89
66 339 28.43
66 345 71.05
66 351 88.14
66 353 95.56
66 356 93.23
66 359 58.03
66 360 37.82
66 364 73.03
66 369 96.99
66 371 71.66
66 372 73.96
67 68 33.50
67 69 8.78
67 97 58.93
67 103 49.34
67 109 63.08
67 110 53.99
67 133 90.54
67 145 27.96
67 157 27.84
67 171 47.86
67 195 83.58
67 200 73.11
67 207 63.62
67 215 57.45
67 218 64.03
67 219 35.74
67 227 76.65
67 228 68.00
67 239 50.10
67 240 59.30
67 265 84.44
67 281 67.79
67 306 69.26
67 311 97.51
67 344 42.77
67 365 74.53
67 373 33.94
67 374 58.21
67 375 88.49
67 377 90.49
67 387 71.30
68 69 30.95
68 70 82.35
68 86 88.79
68 97 50.45
68 103 26.52
68 109 84.22
68 110 86.49
68 133 79.45
68 145 53.94
68 157 61.22
68 171 73.63
68 207 57.08
68 215 66.44
68 218 97.51
68 219 59.92
68 227 94.25
68 228 98.62
68 239 62.18
68 240 92.67
68 255 85.54
68 281 66.03
68 314 87.32
68 338 83.93
68 344 75.92
68 358 74.48
68 373 47.67
68 374 86.14
68 375 60.48
68 387 93.92
68 394 85.57
69 97 64.32
69 103 42.50
69 109 71.84
69 110 55.65
69 133 81.81
69 145 36.67
69 157 31.58
69 171 56.40
69 195 81.67
69 200 80.89
69 207 54.85
69 213 96.62
69 215 49.56
69 218 68.44
69 219 44.48
69 227 70.80
69 228 67.81
69 236 99.86
69 239 58.41
69 240 64.19
69 255 97.04
69 265 85.95
69 281 74.59
69 306 73.11
69 338 92.68
69 344 45.58
69 365 74.92
69 373 26.18
69 374 56.19
69 375 89.31
69 377 87.66
69 387 66.98
70 86 37.70
70 103 74.82
70 133 99.87
70 207 99.74
70 255 80.17
70 314 35.26
70 338 86.88
70 358 15.44
70 375 60.07
70 394 10.82
71 88 85.26
71 109 56.84
71 135 85.14
71 142 80.10
71 145 88.98
71 163 91.22
71 171 68.73
71 190 36.24
71 192 82.70
71 194 73.18
71 200 47.66
71 218 85.85
71 219 81.77
71 221 95.32
71 239 82.28
71 240 83.32
71 249 53.07
71 275 33.99
71 279 70.90
71 281 99.55
71 294 86.16
71 297 72.86
71 306 89.79
71 311 19.96
71 313 90.38
71 317 70.64
71 340 45.68
71 343 8.46
71 368 76.60
71 380 11.01
71 386 29.22
71 390 71.73
72 76 66.94
72 78 56.07
72 81 74.55
72 88 76.09
72 108 76.32
72 126 89.78
72 135 68.94
72 139 80.73
72 142 98.38
72 153 18.22
72 161 9.15
72 163 63.13
72 170 84.73
72 172 96.65
72 182 54.82
72 188 85.89
72 194 81.07
72 208 88.34
72 217 66.58
72 221 81.39
72 223 77.75
72 243 65.38
72 245 50.66
72 279 88.00
72 280 90.51
72 287 25.34
72 313 94.27
72 320 28.41
72 327 21.46
72 328 19.16
72 330 25.59
72 332 60.59
72 354 55.79
72 355 62.07
72 379 37.88
72 392 45.96
73 75 80.24
73 89 72.26
73 96 57.56
73 98 97.93
73 99 62.04
73 100 91.07
73 125 78.02
73 130 66.11
73 144 23.48
73 149 92.32
73 151 90.11
73 160 20.63
73 165 78.28
73 166 46.98
73 176 71.00
73 178 68.45
73 183 58.13
73 187 22.01
73 189 34.39
73 191 95.21
73 220 10.14
73 230 67.88
73 237 27.48
73 241 95.72
73 244 94.67
73 246 98.03
73 250 32.49
73 253 99.30
73 258 78.24
73 259 69.58
73 262 81.38
73 263 81.10
73 264 33.02
73 267 66.21
73 268 50.83
73 292 53.54
73 298 19.01
73 310 91.23
73 315 99.92
73 322 51.45
73 325 64.49
73 341 13.10
73 346 62.82
73 348 38.55
73 349 55.64
73 362 97.11
73 370 73.40
73 376 71.46
73 381 76.14
73 383 80.62
73 393 74.50
73 399 98.67
74 95 60.00
74 98 90.88
74 111 72.93
74 216 67.46
74 229 57.36
74 230 80.26
74 233 87.40
74 244 55.00
74 246 44.53
74 254 44.76
74 256 55.18
74 260 13.91
74 267 86.32
74 282 87.69
74 284 90.66
74 288 25.60
74 300 52.64
74 305 25.53
74 319 8.75
74 326 37.81
74 348 98.88
74 362 82.15
74 378 88.11
74 382 96.31
74 399 49.06
75 79 93.92
75 80 33.17
75 93 54.31
75 95 66.79
75 96 84.94
75 125 63.38
75 127 68.02
75 136 88.93
75 144 69.64
75 155 98.57
75 176 9.65
75 183 75.34
75 187 72.27
75 198 91.52
75 206 82.45
75 216 38.80
75 220 74.18
75 229 91.02
75 230 34.11
75 233 67.92
75 234 59.43
75 237 90.92
75 244 49.53
75 246 61.30
75 254 99.67
75 256 97.40
75 263 0.92
75 264 70.24
75 267 94.13
75 270 60.85
75 282 42.31
75 286 81.20
75 288 82.03
75 298 70.48
75 305 78.73
75 309 83.57
75 310 83.77
75 315 19.78
75 318 77.96
75 326 91.42
75 341 87.26
75 348 67.23
75 349 48.88
75 370 60.76
75 378 71.58
75 382 62.34
75 393 82.43
75 396 81.81
75 398 32.54
75 399 96.65
76 78 36.84
76 81 23.77
76 153 77.64
76 161 60.75
76 170 42.53
76 197 45.80
76 208 21.47
76 238 59.02
76 242 79.42
76 285 34.94
76 287 77.27
76 320 84.83
76 327 86.51
76 328 50.10
76 330 49.19
76 332 34.52
76 354 11.89
76 355 75.30
76 379 99.15
76 385 60.79
76 392 55.18
77 87 62.89
77 92 84.18
77 106 93.09
77 117 56.98
77 123 54.13
77 132 7.70
77 134 83.26
77 162 24.11
77 173 94.72
77 175 98.79
77 177 42.77
77 179 64.81
77 186 65.79
77 204 50.77
77 210 76.09
77 214 72.51
77 224 38.72
77 225 36.38
77 232 72.44
77 266 50.82
77 271 36.16
77 272 37.14
77 276 15.72
77 303 75.97
77 308 95.06
77 312 85.02
77 323 99.80
77 329 72.11
77 335 47.16
77 339 60.69
77 347 90.51
77 353 37.51
77 356 35.85
77 359 92.90
77 360 56.28
77 366 32.06
77 389 26.40
78 81 25.07
78 135 81.18
78 153 57.88
78 161 54.88
78 163 85.08
78 170 77.63
78 194 90.32
78 197 76.16
78 208 52.90
78 238 95.40
78 245 88.07
78 285 65.44
78 287 76.77
78 313 74.12
78 320 61.38
78 327 69.04
78 328 48.61
78 330 30.60
78 332 62.19
78 354 28.48
78 355 93.61
78 379 93.82
78 385 91.33
78 392 21.38
79 80 64.46
79 93 46.66
79 95 64.58
79 111 79.79
79 116 64.15
79 124 66.32
79 146 44.95
79 150 92.49
79 155 14.64
79 164 88.39
79 168 87.14
79 174 59.89
79 198 19.49
79 203 85.84
79 212 59.86
79 213 58.65
79 216 82.61
79 227 88.17
79 229 67.46
79 233 37.69
79 236 70.78
79 244 98.73
79 252 65.94
79 256 72.54
79 263 93.13
79 282 56.20
79 284 88.06
79 288 99.08
79 290 19.22
79 315 74.16
79 318 17.90
79 333 85.60
79 378 35.65
79 382 34.81
79 396 32.02
79 398 71.86
80 93 21.22
80 95 61.13
80 114 96.09
80 124 85.09
80 125 77.46
80 127 66.65
80 136 81.12
80 144 99.86
80 146 95.17
80 152 97.26
80 155 72.00
80 176 42.81
80 183 97.44
80 198 59.18
80 206 82.90
80 216 48.12
80 229 82.67
80 230 62.48
80 233 48.60
80 234 60.76
80 244 65.44
80 246 77.64
80 252 92.75
80 256 89.66
80 263 32.26
80 270 56.15
80 282 28.70
80 286 85.98
80 288 88.70
80 290 82.46
80 305 90.02
80 309 89.25
80 310 94.86
80 315 16.02
80 318 47.20
80 333 77.23
80 348 99.61
80 349 72.70
80 363 89.71
80 370 76.73
80 378 51.79
80 382 39.08
80 393 99.80
80 396 48.71
80 398 9.88
81 153 80.21
81 161 70.84
81 170 65.52
81 197 52.20
81 208 30.87
81 238 80.35
81 242 80.23
81 285 41.94
81 287 90.82
81 313 94.45
81 320 85.02
81 327 90.76
81 328 61.84
81 330 51.09
81 332 57.72
81 354 24.80
81 355 96.72
81 385 67.12
81 392 46.45
82 83 67.66
82 84 75.11
82 85 92.42
82 104 84.49
82 119 84.60
82 148 69.00
82 184 67.42
82 185 61.52
82 193 87.12
82 209 41.84
82 211 96.82
82 248 58.10
82 251 48.35
82 261 68.09
82 299 54.53
82 307 82.18
82 324 48.87
82 331 98.82
82 334 66.80
82 350 72.41
82 352 95.60
82 367 79.35
82 391 89.15
82 395 68.90
83 84 64.65
83 85 28.31
83 104 24.31
83 113 85.52
83 119 61.14
83 122 93.36
83 129 83.99
83 138 99.43
83 140 77.13
83 148 41.44
83 158 81.48
83 185 6.52
83 193 20.08
83 196 40.52
83 209 27.82
83 211 88.53
83 248 30.49
83 251 33.56
83 299 66.41
83 307 14.53
83 324 28.45
83 331 62.66
83 334 17.68
83 350 93.97
83 352 51.34
83 364 94.54
83 391 44.36
83 395 23.18
83 397 81.70
84 85 64.25
84 104 55.58
84 140 26.17
84 185 64.74
84 193 69.22
84 209 68.63
84 248 86.83
84 251 82.96
84 307 71.71
84 324 42.58
84 331 32.39
84 334 47.38
84 391 37.59
84 395 85.87
85 92 92.62
85 104 9.48
85 113 78.33
85 119 82.91
85 122 96.48
85 129 91.92
85 134 92.82
85 140 66.49
85 148 65.74
85 158 78.92
85 185 34.64
85 193 11.13
85 196 42.72
85 209 55.49
85 248 57.47
85 251 61.73
85 299 94.17
85 307 18.87
85 324 45.57
85 331 48.08
85 334 26.58
85 352 65.93
85 391 30.12
85 395 46.92
85 397 56.85
86 97 89.00
86 103 92.45
86 314 2.52
86 358 26.02
86 375 39.46
86 394 48.37
87 92 61.68
87 105 43.90
87 106 30.20
87 107 86.70
87 113 71.09
87 121 83.77
87 122 59.11
87 123 71.09
87 129 74.12
87 131 48.56
87 132 55.55
87 134 63.25
87 137 65.23
87 156 73.96
87 158 69.90
87 162 56.09
87 167 91.47
87 169 40.01
87 175 42.92
87 177 54.43
87 179 40.52
87 202 90.80
87 204 58.93
87 210 60.48
87 214 79.04
87 224 33.08
87 225 85.12
87 231 83.87
87 232 90.90
87 247 72.83
87 266 62.06
87 271 31.99
87 272 74.07
87 276 78.04
87 303 15.10
87 312 34.66
87 323 75.00
87 329 16.22
87 335 55.84
87 337 96.82
87 339 14.84
87 345 90.72
87 351 98.72
87 353 63.42
87 356 61.15
87 359 73.22
87 360 6.64
87 364 71.34
87 366 86.43
87 371 87.42
87 372 93.82
87 389 81.21
88 112 96.86
88 135 29.93
88 142 25.70
88 153 58.90
88 161 85.24
88 163 19.93
88 182 52.19
88 190 63.82
88 192 47.54
88 194 32.10
88 221 19.18
88 222 79.19
88 223 34.03
88 243 96.40
88 245 26.76
88 249 55.98
88 275 55.19
88 279 14.38
88 280 42.66
88 287 91.02
88 294 51.23
88 297 34.76
88 301 84.57
88 311 99.36
88 313 75.96
88 317 28.54
88 320 49.55
88 327 55.70
88 328 94.42
88 330 84.09
88 340 67.27
88 343 91.65
88 368 68.88
88 379 80.52
88 380 75.98
88 384 91.79
88 386 92.34
88 390 48.05
88 392 83.26
89 98 66.18
89 99 20.70
89 100 50.39
89 101 82.05
89 130 67.61
89 143 54.59
89 144 95.53
89 147 50.58
89 151 27.15
89 160 60.68
89 165 98.83
89 166 38.11
89 178 98.15
89 187 68.76
89 189 54.74
89 191 66.87
89 220 82.38
89 237 90.10
89 250 83.41
89 258 16.40
89 264 69.91
89 267 63.03
89 268 80.14
89 291 67.57
89 292 27.22
89 296 75.19
89 298 71.53
89 316 58.27
89 322 36.64
89 341 59.69
89 346 87.31
89 348 73.66
89 357 64.00
89 362 72.19
89 383 47.40
89 399 99.08
90 110 83.75
90 112 39.63
90 114 59.65
90 118 24.07
90 124 76.76
90 152 70.49
90 168 56.04
90 192 83.88
90 195 59.66
90 218 85.91
90 222 63.05
90 226 85.86
90 227 96.30
90 228 69.23
90 236 83.21
90 240 91.91
90 252 78.81
90 257 67.70
90 265 54.72
90 269 39.94
90 280 91.93
90 293 15.04
90 294 79.41
90 297 99.59
90 301 76.32
90 306 78.96
90 333 70.33
90 336 32.91
90 344 96.11
90 363 85.02
90 365 62.42
90 368 78.13
90 374 82.71
90 377 60.69
90 384 96.60
90 387 84.64
90 390 90.86
91 102 49.11
91 107 90.94
91 114 88.41
91 120 50.35
91 121 88.48
91 127 88.55
91 128 97.84
91 136 70.41
91 137 92.74
91 152 74.00
91 156 90.88
91 159 23.22
91 167 72.09
91 169 97.91
91 175 93.52
91 180 17.18
91 199 56.52
91 201 38.70
91 202 45.97
91 205 39.59
91 206 74.45
91 231 91.91
91 234 97.08
91 235 40.01
91 241 83.53
91 247 78.78
91 257 65.62
91 270 96.99
91 273 69.00
91 278 29.10
91 283 3.31
91 286 78.60
91 289 79.37
91 302 51.86
91 304 68.67
91 309 77.69
91 310 86.73
91 336 95.47
91 345 86.64
91 361 12.16
91 363 70.10
91 372 86.00
92 105 76.54
92 106 70.86
92 113 17.39
92 119 99.15
92 122 43.22
92 123 43.97
92 129 57.79
92 131 80.63
92 132 77.63
92 134 3.06
92 137 95.07
92 158 28.14
92 162 95.02
